driver_program,0,458.9446613788605,/dev/shm/val/spark-1572130168-tmpfs_1it_25cpus_20bb-1,allfiles
load_img,427.9581015110016,428.43063259124756,bigbrain_3080_5436_4170.nii,366589
increment_data,428.43395805358887,429.866268157959,bigbrain_3080_5436_4170.nii,366589
save_incremented,429.8665289878845,430.78939628601074,bigbrain_3080_5436_4170.nii,366589
load_img,427.30712962150574,427.8341979980469,bigbrain_1540_3020_4170.nii,366573
increment_data,427.83736658096313,428.83503699302673,bigbrain_1540_3020_4170.nii,366573
save_incremented,428.83525681495667,429.80878710746765,bigbrain_1540_3020_4170.nii,366573
load_img,427.06162118911743,427.6746256351471,bigbrain_6160_3020_5560.nii,366667
increment_data,427.67801451683044,428.6376278400421,bigbrain_6160_3020_5560.nii,366667
save_incremented,428.63785767555237,429.5638339519501,bigbrain_6160_3020_5560.nii,366667
load_img,426.04242634773254,427.345664024353,bigbrain_6160_4228_2780.nii,366581
increment_data,427.36043334007263,429.85396242141724,bigbrain_6160_4228_2780.nii,366581
save_incremented,429.8545410633087,430.6811203956604,bigbrain_6160_4228_2780.nii,366581
load_img,425.9233412742615,427.09510493278503,bigbrain_3850_1208_5560.nii,366555
increment_data,427.1023545265198,429.67186856269836,bigbrain_3850_1208_5560.nii,366555
save_incremented,429.67223262786865,430.51425099372864,bigbrain_3850_1208_5560.nii,366555
load_img,425.82379031181335,426.8974893093109,bigbrain_3080_2416_5560.nii,366717
increment_data,426.90275716781616,429.22227716445923,bigbrain_3080_2416_5560.nii,366717
save_incremented,429.2225613594055,430.1043620109558,bigbrain_3080_2416_5560.nii,366717
load_img,425.54279804229736,426.7190942764282,bigbrain_6930_2416_2085.nii,366609
increment_data,426.7236433029175,429.00401401519775,bigbrain_6930_2416_2085.nii,366609
save_incremented,429.0043330192566,429.8985116481781,bigbrain_6930_2416_2085.nii,366609
load_img,425.10785245895386,426.1974651813507,bigbrain_3850_1208_6255.nii,366634
increment_data,426.20761609077454,428.52160692214966,bigbrain_3850_1208_6255.nii,366634
save_incremented,428.52202820777893,429.63486337661743,bigbrain_3850_1208_6255.nii,366634
load_img,424.9921922683716,426.1251401901245,bigbrain_770_1812_695.nii,366724
increment_data,426.13032722473145,427.28666281700134,bigbrain_770_1812_695.nii,366724
save_incremented,427.28687381744385,427.85172867774963,bigbrain_770_1812_695.nii,366724
load_img,419.43045377731323,420.3765158653259,bigbrain_5390_3020_4170.nii,366565
increment_data,420.3809883594513,423.7450246810913,bigbrain_5390_3020_4170.nii,366565
save_incremented,423.7469255924225,425.1132309436798,bigbrain_5390_3020_4170.nii,366565
load_img,419.35941672325134,420.3113212585449,bigbrain_2310_4832_0.nii,366650
increment_data,420.3161563873291,422.2946650981903,bigbrain_2310_4832_0.nii,366650
save_incremented,422.2955205440521,424.40388584136963,bigbrain_2310_4832_0.nii,366650
load_img,418.97016620635986,420.09604930877686,bigbrain_6160_604_1390.nii,366711
increment_data,420.1004316806793,422.3579487800598,bigbrain_6160_604_1390.nii,366711
save_incremented,422.3596119880676,424.4151539802551,bigbrain_6160_604_1390.nii,366711
load_img,418.9619245529175,420.0492992401123,bigbrain_0_604_3475.nii,366596
increment_data,420.05398201942444,421.95893955230713,bigbrain_0_604_3475.nii,366596
save_incremented,421.95923113822937,424.1959455013275,bigbrain_0_604_3475.nii,366596
load_img,418.65041160583496,420.0301809310913,bigbrain_770_2416_5560.nii,366705
increment_data,420.03537917137146,421.97582626342773,bigbrain_770_2416_5560.nii,366705
save_incremented,421.976060628891,424.2231810092926,bigbrain_770_2416_5560.nii,366705
load_img,418.7515461444855,419.83575224876404,bigbrain_6930_4228_6255.nii,366546
increment_data,419.840873003006,421.53150153160095,bigbrain_6930_4228_6255.nii,366546
save_incremented,421.53230452537537,423.632851600647,bigbrain_6930_4228_6255.nii,366546
load_img,418.6666474342346,419.7864716053009,bigbrain_770_5436_6255.nii,366674
increment_data,419.79328060150146,421.4141538143158,bigbrain_770_5436_6255.nii,366674
save_incremented,421.4150459766388,423.3593735694885,bigbrain_770_5436_6255.nii,366674
load_img,418.6837525367737,419.78500604629517,bigbrain_770_5436_695.nii,366615
increment_data,419.7910041809082,421.3830523490906,bigbrain_770_5436_695.nii,366615
save_incremented,421.383985042572,423.3462378978729,bigbrain_770_5436_695.nii,366615
load_img,418.73567175865173,419.7284233570099,bigbrain_770_5436_0.nii,366681
increment_data,419.73505425453186,420.66918778419495,bigbrain_770_5436_0.nii,366681
save_incremented,420.6694369316101,421.2052073478699,bigbrain_770_5436_0.nii,366681
load_img,418.38048219680786,419.5815169811249,bigbrain_5390_2416_1390.nii,366621
increment_data,419.58603596687317,420.50600504875183,bigbrain_5390_2416_1390.nii,366621
save_incremented,420.5062470436096,421.04121685028076,bigbrain_5390_2416_1390.nii,366621
load_img,418.14758801460266,419.4247479438782,bigbrain_2310_4228_695.nii,366603
increment_data,419.4291753768921,420.3621919155121,bigbrain_2310_4228_695.nii,366603
save_incremented,420.3624532222748,420.960205078125,bigbrain_2310_4228_695.nii,366603
load_img,418.0541651248932,419.4087927341461,bigbrain_770_5436_2085.nii,366589
increment_data,419.4160451889038,420.72980070114136,bigbrain_770_5436_2085.nii,366589
save_incremented,420.7307424545288,422.51217103004456,bigbrain_770_5436_2085.nii,366589
load_img,418.2890238761902,419.33502674102783,bigbrain_2310_2416_4865.nii,366688
increment_data,419.3400251865387,420.3124632835388,bigbrain_2310_2416_4865.nii,366688
save_incremented,420.312659740448,420.82878589630127,bigbrain_2310_2416_4865.nii,366688
load_img,417.8758761882782,418.8123595714569,bigbrain_3080_3020_2085.nii,366629
increment_data,418.8168077468872,420.3702666759491,bigbrain_3080_3020_2085.nii,366629
save_incremented,420.3705096244812,421.6719172000885,bigbrain_3080_3020_2085.nii,366629
load_img,416.522492647171,418.0663661956787,bigbrain_3850_1812_0.nii,366659
increment_data,418.0711143016815,419.6205759048462,bigbrain_3850_1812_0.nii,366659
save_incremented,419.62082386016846,420.1573910713196,bigbrain_3850_1812_0.nii,366659
load_img,416.73030042648315,417.89549112319946,bigbrain_6160_5436_4865.nii,366555
increment_data,417.9004576206207,419.4628052711487,bigbrain_6160_5436_4865.nii,366555
save_incremented,419.4631519317627,420.0360572338104,bigbrain_6160_5436_4865.nii,366555
load_img,416.46355271339417,417.7118065357208,bigbrain_0_604_695.nii,366717
increment_data,417.7175726890564,419.3402752876282,bigbrain_0_604_695.nii,366717
save_incremented,419.34049439430237,419.92547512054443,bigbrain_0_604_695.nii,366717
