driver_program,0,399.5680718421936,/pmem1-data/val/spark-1570926236-optaneAD_1it_96cpus_0delay_npc_em-2,allfiles
save_incremented,21.693935871124268,85.10430908203125,bigbrain_0_3020_4865.nii,162946
load_img,13.60560941696167,13.607323408126831,bigbrain_0_2416_2780.nii,162962
increment_data,13.607775926589966,21.635350227355957,bigbrain_0_2416_2780.nii,162962
save_incremented,21.635944843292236,85.80051136016846,bigbrain_0_2416_2780.nii,162962
load_img,13.608629941940308,13.610427618026733,bigbrain_0_4228_6255.nii,162918
increment_data,13.611020565032959,21.641968488693237,bigbrain_0_4228_6255.nii,162918
save_incremented,21.642964601516724,40.931973695755005,bigbrain_0_4228_6255.nii,162918
load_img,13.617305517196655,13.619092464447021,bigbrain_0_3020_4865.nii,162942
increment_data,13.619769811630249,21.66350483894348,bigbrain_0_3020_4865.nii,162942
save_incremented,21.664008855819702,80.996511220932,bigbrain_0_3020_4865.nii,162942
load_img,13.617322444915771,13.619099378585815,bigbrain_0_4228_4865.nii,162926
increment_data,13.630568027496338,21.659241199493408,bigbrain_0_4228_4865.nii,162926
save_incremented,21.659857273101807,75.69056487083435,bigbrain_0_4228_4865.nii,162926
load_img,13.651601076126099,13.653590202331543,bigbrain_0_2416_4865.nii,162912
increment_data,13.654190301895142,21.677715301513672,bigbrain_0_2416_4865.nii,162912
save_incremented,21.678160667419434,87.3351800441742,bigbrain_0_2416_4865.nii,162912
load_img,13.652446269989014,13.654364347457886,bigbrain_0_4228_6255.nii,162908
increment_data,13.65497088432312,21.652852058410645,bigbrain_0_4228_6255.nii,162908
save_incremented,21.65328097343445,71.09565138816833,bigbrain_0_4228_6255.nii,162908
load_img,18.037096977233887,18.045437574386597,bigbrain_0_4228_695.nii,162549
increment_data,18.04832434654236,22.0291907787323,bigbrain_0_4228_695.nii,162549
save_incremented,22.029465198516846,23.994832754135132,bigbrain_0_4228_695.nii,162549
load_img,19.323719024658203,19.326988697052002,bigbrain_0_3624_4865.nii,162558
increment_data,19.327796459197998,22.119112968444824,bigbrain_0_3624_4865.nii,162558
save_incremented,22.119370937347412,23.49187445640564,bigbrain_0_3624_4865.nii,162558
load_img,19.725401163101196,19.72820544242859,bigbrain_0_0_6255.nii,162561
increment_data,19.728973388671875,22.146289825439453,bigbrain_0_0_6255.nii,162561
save_incremented,22.146456956863403,23.50162696838379,bigbrain_0_0_6255.nii,162561
load_img,23.49477744102478,23.4959397315979,bigbrain_0_4228_2780.nii,162558
increment_data,23.49623441696167,24.192399501800537,bigbrain_0_4228_2780.nii,162558
save_incremented,24.19255805015564,26.640981912612915,bigbrain_0_4228_2780.nii,162558
load_img,23.504310369491577,23.505279302597046,bigbrain_0_1812_4865.nii,162561
increment_data,23.50550675392151,24.20118522644043,bigbrain_0_1812_4865.nii,162561
save_incremented,24.20134425163269,26.689789295196533,bigbrain_0_1812_4865.nii,162561
load_img,23.61077332496643,23.611921310424805,bigbrain_0_4228_695.nii,162583
increment_data,23.61223006248474,24.290353536605835,bigbrain_0_4228_695.nii,162583
save_incremented,24.29115128517151,29.88482093811035,bigbrain_0_4228_695.nii,162583
load_img,23.743272304534912,23.745137691497803,bigbrain_0_3624_4865.nii,162610
increment_data,23.745541095733643,24.44004249572754,bigbrain_0_3624_4865.nii,162610
save_incremented,24.440208911895752,28.8405978679657,bigbrain_0_3624_4865.nii,162610
load_img,23.9977605342865,23.99895739555359,bigbrain_0_3020_2085.nii,162549
increment_data,23.999287605285645,24.684845209121704,bigbrain_0_3020_2085.nii,162549
save_incremented,24.685089588165283,32.44740343093872,bigbrain_0_3020_2085.nii,162549
load_img,25.27148699760437,25.272897720336914,bigbrain_0_0_0.nii,162544
increment_data,25.273266077041626,28.304086685180664,bigbrain_0_0_0.nii,162544
save_incremented,28.304484844207764,45.275041341781616,bigbrain_0_0_0.nii,162544
load_img,26.655721426010132,26.659693479537964,bigbrain_0_4228_2085.nii,162558
increment_data,26.661065101623535,30.179587602615356,bigbrain_0_4228_2085.nii,162558
save_incremented,30.182491540908813,39.83330774307251,bigbrain_0_4228_2085.nii,162558
load_img,26.70238471031189,26.70616316795349,bigbrain_0_4228_1390.nii,162561
increment_data,26.70672345161438,30.4959397315979,bigbrain_0_4228_1390.nii,162561
save_incremented,30.501614093780518,39.91444683074951,bigbrain_0_4228_1390.nii,162561
load_img,27.21463108062744,27.218091011047363,bigbrain_0_1208_4865.nii,162666
increment_data,27.219902992248535,34.16223502159119,bigbrain_0_1208_4865.nii,162666
save_incremented,34.163527488708496,41.39651846885681,bigbrain_0_1208_4865.nii,162666
load_img,28.544310092926025,28.55320382118225,bigbrain_0_0_6255.nii,162880
increment_data,28.557119131088257,36.36068844795227,bigbrain_0_0_6255.nii,162880
save_incremented,36.372021436691284,50.89405107498169,bigbrain_0_0_6255.nii,162880
load_img,28.87859034538269,28.885912656784058,bigbrain_0_4228_2780.nii,162610
increment_data,28.88815426826477,36.42997217178345,bigbrain_0_4228_2780.nii,162610
save_incremented,36.43155360221863,40.61364674568176,bigbrain_0_4228_2780.nii,162610
load_img,29.524901390075684,29.557718515396118,bigbrain_0_1208_695.nii,162656
increment_data,29.5612530708313,37.802555084228516,bigbrain_0_1208_695.nii,162656
save_incremented,37.802846908569336,63.40212965011597,bigbrain_0_1208_695.nii,162656
load_img,29.951950073242188,29.9653902053833,bigbrain_0_3020_2085.nii,162583
increment_data,29.96910834312439,37.58426356315613,bigbrain_0_3020_2085.nii,162583
