driver_program,0,5286.379516839981,/home/users/vhayots/spark-1570981778-isilon_1it_25cpus_60sdelay_withpc_em-0,allfiles
save_incremented,1198.0911643505096,1271.4890177249908,bigbrain_0_3624_5560.nii,117787
load_img,3316.368183851242,3317.134868621826,bigbrain_0_2416_1390.nii,117719
increment_data,3346.9917936325073,3361.025048017502,bigbrain_0_2416_1390.nii,117719
save_incremented,3390.2989439964294,3440.7639906406403,bigbrain_0_2416_1390.nii,117719
load_img,2399.1353311538696,2437.1790177822113,bigbrain_0_1812_1390.nii,117734
increment_data,2460.122995853424,2468.6707985401154,bigbrain_0_1812_1390.nii,117734
save_incremented,2479.6453306674957,2517.4676308631897,bigbrain_0_1812_1390.nii,117734
load_img,3918.423249721527,3938.4044518470764,bigbrain_0_0_1390.nii,117722
increment_data,3949.615960121155,3955.212462425232,bigbrain_0_0_1390.nii,117722
save_incremented,3962.8358969688416,4028.281079530716,bigbrain_0_0_1390.nii,117722
load_img,1259.3851335048676,1262.5669248104095,bigbrain_0_3020_2780.nii,117731
increment_data,1270.8905746936798,1275.773409128189,bigbrain_0_3020_2780.nii,117731
save_incremented,1295.7050755023956,1352.036593914032,bigbrain_0_3020_2780.nii,117731
load_img,3722.867023229599,3732.177580356598,bigbrain_0_3624_4170.nii,117784
increment_data,3746.2639994621277,3759.8524644374847,bigbrain_0_3624_4170.nii,117784
save_incremented,3794.6024010181427,3842.635484933853,bigbrain_0_3624_4170.nii,117784
load_img,3230.3455290794373,3266.951906681061,bigbrain_0_1208_5560.nii,117705
increment_data,3284.394558429718,3287.264910697937,bigbrain_0_1208_5560.nii,117705
save_incremented,3296.168766260147,3332.531594991684,bigbrain_0_1208_5560.nii,117705
load_img,1182.7111220359802,1216.7403807640076,bigbrain_0_4228_4170.nii,117794
increment_data,1238.4456894397736,1248.5004105567932,bigbrain_0_4228_4170.nii,117794
save_incremented,1278.422770023346,1322.7869019508362,bigbrain_0_4228_4170.nii,117794
load_img,3599.619175195694,3639.443966150284,bigbrain_0_3624_4170.nii,117740
increment_data,3679.654091358185,3684.4812381267548,bigbrain_0_3624_4170.nii,117740
save_incremented,3692.9958555698395,3742.3029067516327,bigbrain_0_3624_4170.nii,117740
load_img,5150.238780975342,5160.925199985504,bigbrain_0_3624_4170.nii,117722
increment_data,5169.128127336502,5176.749100923538,bigbrain_0_3624_4170.nii,117722
save_incremented,5181.342486143112,5223.7163236141205,bigbrain_0_3624_4170.nii,117722
load_img,2206.1668457984924,2222.5224294662476,bigbrain_0_0_695.nii,117731
increment_data,2252.409060239792,2268.850370645523,bigbrain_0_0_695.nii,117731
save_incremented,2282.8795235157013,2332.660851240158,bigbrain_0_0_695.nii,117731
load_img,948.6320741176605,954.6679253578186,bigbrain_0_3020_5560.nii,117704
increment_data,965.5783123970032,969.3686776161194,bigbrain_0_3020_5560.nii,117704
save_incremented,979.7191128730774,1019.1591379642487,bigbrain_0_3020_5560.nii,117704
load_img,4659.817619562149,4690.593613862991,bigbrain_0_1208_0.nii,117780
increment_data,4722.826369762421,4727.735730886459,bigbrain_0_1208_0.nii,117780
save_incremented,4750.979567527771,4801.131633043289,bigbrain_0_1208_0.nii,117780
load_img,282.77757811546326,284.7303695678711,bigbrain_0_3020_6255.nii,117722
increment_data,296.7100977897644,311.7081515789032,bigbrain_0_3020_6255.nii,117722
save_incremented,319.6984350681305,351.0953390598297,bigbrain_0_3020_6255.nii,117722
load_img,3104.6165392398834,3139.465810060501,bigbrain_0_2416_0.nii,117705
increment_data,3143.551695585251,3147.4974822998047,bigbrain_0_2416_0.nii,117705
save_incremented,3153.7914748191833,3206.0607855319977,bigbrain_0_2416_0.nii,117705
load_img,195.35470819473267,195.84169101715088,bigbrain_0_1208_4170.nii,117704
increment_data,199.05357956886292,218.9118676185608,bigbrain_0_1208_4170.nii,117704
save_incremented,238.3631558418274,295.2497081756592,bigbrain_0_1208_4170.nii,117704
load_img,1593.920461177826,1616.7075386047363,bigbrain_0_3020_6255.nii,117734
increment_data,1636.3220210075378,1642.883046388626,bigbrain_0_3020_6255.nii,117734
save_incremented,1657.0947914123535,1738.537055015564,bigbrain_0_3020_6255.nii,117734
load_img,1913.9825246334076,1933.2552964687347,bigbrain_0_1208_3475.nii,117719
increment_data,1944.701999425888,1959.5969262123108,bigbrain_0_1208_3475.nii,117719
save_incremented,1977.74373793602,2028.2793214321136,bigbrain_0_1208_3475.nii,117719
load_img,2290.2009687423706,2334.751066684723,bigbrain_0_3624_2780.nii,117713
increment_data,2356.985058069229,2368.3268218040466,bigbrain_0_3624_2780.nii,117713
save_incremented,2387.242025613785,2439.451468229294,bigbrain_0_3624_2780.nii,117713
load_img,1652.313154220581,1655.7317972183228,bigbrain_0_3020_3475.nii,117740
increment_data,1680.3938097953796,1689.476610660553,bigbrain_0_3020_3475.nii,117740
save_incremented,1716.437008857727,1758.3447926044464,bigbrain_0_3020_3475.nii,117740
load_img,2041.8080401420593,2088.5183968544006,bigbrain_0_3624_3475.nii,117787
increment_data,2125.749016046524,2128.313597679138,bigbrain_0_3624_3475.nii,117787
save_incremented,2133.5698566436768,2172.0318143367767,bigbrain_0_3624_3475.nii,117787
load_img,250.34982585906982,266.92493414878845,bigbrain_0_1812_3475.nii,117768
increment_data,283.2165651321411,291.8799467086792,bigbrain_0_1812_3475.nii,117768
save_incremented,302.8357448577881,373.74250626564026,bigbrain_0_1812_3475.nii,117768
load_img,3689.9070279598236,3734.735570907593,bigbrain_0_3624_1390.nii,117776
increment_data,3744.2410435676575,3747.777589082718,bigbrain_0_3624_1390.nii,117776
save_incremented,3784.896427154541,3831.5898990631104,bigbrain_0_3624_1390.nii,117776
load_img,2657.531562566757,2667.368879556656,bigbrain_0_0_2780.nii,117751
increment_data,2673.1609921455383,2678.2999787330627,bigbrain_0_0_2780.nii,117751
save_incremented,2706.250445127487,2740.181643486023,bigbrain_0_0_2780.nii,117751
load_img,4804.797632694244,4811.157425880432,bigbrain_0_3624_0.nii,117780
increment_data,4814.978455543518,4830.134582519531,bigbrain_0_3624_0.nii,117780
save_incremented,4845.816375494003,4914.96507191658,bigbrain_0_3624_0.nii,117780
load_img,3679.0914640426636,3691.2941875457764,bigbrain_0_3020_1390.nii,117713
increment_data,3694.2076168060303,3697.683559179306,bigbrain_0_3020_1390.nii,117713
save_incremented,3715.082673549652,3757.85542678833,bigbrain_0_3020_1390.nii,117713
load_img,1742.779799938202,1742.913978099823,bigbrain_0_2416_0.nii,117734
increment_data,1751.3703463077545,1754.6876049041748,bigbrain_0_2416_0.nii,117734
save_incremented,1773.6615068912506,1858.0833196640015,bigbrain_0_2416_0.nii,117734
load_img,2416.3712379932404,2456.626369714737,bigbrain_0_0_695.nii,117704
increment_data,2477.479542016983,2479.7974700927734,bigbrain_0_0_695.nii,117704
save_incremented,2489.5569083690643,2535.7901260852814,bigbrain_0_0_695.nii,117704
load_img,2940.6701493263245,2981.3720014095306,bigbrain_0_4228_2085.nii,117734
increment_data,2989.457142353058,2990.1938779354095,bigbrain_0_4228_2085.nii,117734
save_incremented,2995.6056191921234,3045.701737165451,bigbrain_0_4228_2085.nii,117734
load_img,260.9436037540436,265.3710231781006,bigbrain_0_3020_6255.nii,117719
increment_data,282.16996669769287,315.4396867752075,bigbrain_0_3020_6255.nii,117719
save_incremented,329.5845844745636,377.8037579059601,bigbrain_0_3020_6255.nii,117719
load_img,4856.508714675903,4881.216006994247,bigbrain_0_3624_4170.nii,117760
increment_data,4883.045014381409,4884.858914613724,bigbrain_0_3624_4170.nii,117760
save_incremented,4911.826585769653,4968.199104070663,bigbrain_0_3624_4170.nii,117760
load_img,2636.998575925827,2688.45299744606,bigbrain_0_0_0.nii,117705
increment_data,2716.2593066692352,2721.9659128189087,bigbrain_0_0_0.nii,117705
save_incremented,2730.9260115623474,2783.186927318573,bigbrain_0_0_0.nii,117705
load_img,4881.067111730576,4881.3706822395325,bigbrain_0_3624_4170.nii,117719
increment_data,4914.214821100235,4921.258325815201,bigbrain_0_3624_4170.nii,117719
save_incremented,4948.760579586029,5004.472820043564,bigbrain_0_3624_4170.nii,117719
load_img,113.75682044029236,114.3951358795166,bigbrain_0_1208_695.nii,117756
increment_data,131.4604082107544,133.5867223739624,bigbrain_0_1208_695.nii,117756
save_incremented,141.35545706748962,212.5027151107788,bigbrain_0_1208_695.nii,117756
load_img,2101.103441476822,2134.5238897800446,bigbrain_0_0_4865.nii,117728
increment_data,2151.3675439357758,2159.1930646896362,bigbrain_0_0_4865.nii,117728
save_incremented,2162.9845457077026,2210.299064874649,bigbrain_0_0_4865.nii,117728
load_img,2149.7269814014435,2153.221920490265,bigbrain_0_3020_4170.nii,117746
increment_data,2155.502544403076,2164.22442984581,bigbrain_0_3020_4170.nii,117746
save_incremented,2176.424198627472,2220.9983060359955,bigbrain_0_3020_4170.nii,117746
load_img,3529.842880487442,3542.062315225601,bigbrain_0_3624_2780.nii,117725
increment_data,3572.248013496399,3583.2525629997253,bigbrain_0_3624_2780.nii,117725
save_incremented,3597.129140138626,3648.6279385089874,bigbrain_0_3624_2780.nii,117725
load_img,1696.132202386856,1696.1370477676392,bigbrain_0_1812_2085.nii,117776
increment_data,1725.4920527935028,1732.1996421813965,bigbrain_0_1812_2085.nii,117776
save_incremented,1740.8671593666077,1834.3511335849762,bigbrain_0_1812_2085.nii,117776
load_img,4047.7470321655273,4062.0261414051056,bigbrain_0_2416_4865.nii,117794
increment_data,4101.733750581741,4104.665385484695,bigbrain_0_2416_4865.nii,117794
save_incremented,4112.485582113266,4166.597846746445,bigbrain_0_2416_4865.nii,117794
load_img,933.6256818771362,936.9990184307098,bigbrain_0_3624_6255.nii,117716
increment_data,963.0110461711884,1013.401017665863,bigbrain_0_3624_6255.nii,117716
save_incremented,1024.4938468933105,1073.2667775154114,bigbrain_0_3624_6255.nii,117716
load_img,718.0689656734467,727.3626561164856,bigbrain_0_2416_4170.nii,117787
increment_data,739.4861726760864,775.9676930904388,bigbrain_0_2416_4170.nii,117787
save_incremented,787.8831231594086,884.6495637893677,bigbrain_0_2416_4170.nii,117787
load_img,2138.189954996109,2169.7715747356415,bigbrain_0_0_4170.nii,117784
increment_data,2184.9587881565094,2188.2838349342346,bigbrain_0_0_4170.nii,117784
save_incremented,2216.8063809871674,2274.1260752677917,bigbrain_0_0_4170.nii,117784
load_img,3961.1736578941345,4011.9676384925842,bigbrain_0_4228_4170.nii,117704
increment_data,4045.96951007843,4050.587291240692,bigbrain_0_4228_4170.nii,117704
save_incremented,4059.311456680298,4101.885811090469,bigbrain_0_4228_4170.nii,117704
load_img,725.1084761619568,725.1130499839783,bigbrain_0_1208_3475.nii,117784
increment_data,732.945791721344,776.1340012550354,bigbrain_0_1208_3475.nii,117784
save_incremented,788.1950488090515,833.1153295040131,bigbrain_0_1208_3475.nii,117784
load_img,2344.219489097595,2366.3658044338226,bigbrain_0_1812_1390.nii,117731
increment_data,2388.837297439575,2399.2839121818542,bigbrain_0_1812_1390.nii,117731
save_incremented,2420.0653903484344,2470.9657695293427,bigbrain_0_1812_1390.nii,117731
load_img,3268.4571833610535,3275.921627521515,bigbrain_0_3020_695.nii,117731
increment_data,3292.363091945648,3296.0001497268677,bigbrain_0_3020_695.nii,117731
save_incremented,3310.232984304428,3373.188553571701,bigbrain_0_3020_695.nii,117731
load_img,1600.0498359203339,1639.839140176773,bigbrain_0_0_2085.nii,117768
increment_data,1658.9039959907532,1665.7098529338837,bigbrain_0_0_2085.nii,117768
save_incremented,1680.1441328525543,1724.4139692783356,bigbrain_0_0_2085.nii,117768
load_img,1199.4586246013641,1218.2484827041626,bigbrain_0_3624_4865.nii,117719
increment_data,1240.1702139377594,1251.535790681839,bigbrain_0_3624_4865.nii,117719
save_incremented,1281.5507385730743,1361.059726715088,bigbrain_0_3624_4865.nii,117719
load_img,1432.4544723033905,1437.6249210834503,bigbrain_0_1208_4170.nii,117746
increment_data,1450.1018335819244,1455.835675239563,bigbrain_0_1208_4170.nii,117746
save_incremented,1479.6411230564117,1545.752217054367,bigbrain_0_1208_4170.nii,117746
load_img,3243.7856092453003,3268.5431582927704,bigbrain_0_1208_0.nii,117787
increment_data,3291.757356405258,3295.68857049942,bigbrain_0_1208_0.nii,117787
save_incremented,3310.0812544822693,3367.3950958251953,bigbrain_0_1208_0.nii,117787
load_img,976.4842667579651,976.9321792125702,bigbrain_0_3624_6255.nii,117713
increment_data,992.2133810520172,1013.4106166362762,bigbrain_0_3624_6255.nii,117713
save_incremented,1024.779040336609,1118.6666378974915,bigbrain_0_3624_6255.nii,117713
load_img,463.2141432762146,471.8820848464966,bigbrain_0_1812_2780.nii,117740
increment_data,485.9850449562073,535.3756544589996,bigbrain_0_1812_2780.nii,117740
save_incremented,549.0664358139038,590.4143388271332,bigbrain_0_1812_2780.nii,117740
load_img,5011.63546872139,5068.357956647873,bigbrain_0_1812_5560.nii,117722
increment_data,5086.452430009842,5088.694278001785,bigbrain_0_1812_5560.nii,117722
save_incremented,5094.295209646225,5139.910664319992,bigbrain_0_1812_5560.nii,117722
load_img,3127.2054426670074,3144.9249725341797,bigbrain_0_2416_2085.nii,117768
increment_data,3151.7195105552673,3153.472422361374,bigbrain_0_2416_2085.nii,117768
save_incremented,3171.2119693756104,3247.6544165611267,bigbrain_0_2416_2085.nii,117768
load_img,4472.647176742554,4487.7700934410095,bigbrain_0_3020_6255.nii,117710
increment_data,4493.161629915237,4495.47944688797,bigbrain_0_3020_6255.nii,117710
save_incremented,4510.885128498077,4577.718195915222,bigbrain_0_3020_6255.nii,117710
load_img,1119.6563982963562,1138.170747756958,bigbrain_0_2416_5560.nii,117772
increment_data,1156.2794079780579,1162.742606639862,bigbrain_0_2416_5560.nii,117772
save_incremented,1180.252504825592,1228.0679895877838,bigbrain_0_2416_5560.nii,117772
load_img,21.93541955947876,23.488259077072144,bigbrain_0_3020_4865.nii,117737
increment_data,36.86698532104492,41.382970094680786,bigbrain_0_3020_4865.nii,117737
save_incremented,48.26994228363037,84.17651844024658,bigbrain_0_3020_4865.nii,117737
load_img,3597.3290271759033,3628.7130603790283,bigbrain_0_2416_3475.nii,117719
increment_data,3665.526914834976,3675.0464401245117,bigbrain_0_2416_3475.nii,117719
save_incremented,3682.835726737976,3721.4908351898193,bigbrain_0_2416_3475.nii,117719
load_img,141.53677821159363,141.87182235717773,bigbrain_0_3624_4865.nii,117794
increment_data,152.99485278129578,154.46285676956177,bigbrain_0_3624_4865.nii,117794
save_incremented,160.6819622516632,261.2498388290405,bigbrain_0_3624_4865.nii,117794
load_img,1674.7698595523834,1685.550367116928,bigbrain_0_1812_2780.nii,117722
increment_data,1698.5704164505005,1701.7752175331116,bigbrain_0_1812_2780.nii,117722
save_incremented,1724.8770234584808,1792.534324169159,bigbrain_0_1812_2780.nii,117722
load_img,3400.353031396866,3419.8500950336456,bigbrain_0_2416_3475.nii,117751
increment_data,3443.4448211193085,3445.3845217227936,bigbrain_0_2416_3475.nii,117751
save_incremented,3452.4066412448883,3529.999866247177,bigbrain_0_2416_3475.nii,117751
load_img,4316.4420483112335,4322.857296228409,bigbrain_0_2416_695.nii,117719
increment_data,4332.410745382309,4346.666065454483,bigbrain_0_2416_695.nii,117719
save_incremented,4371.762638092041,4409.930554628372,bigbrain_0_2416_695.nii,117719
load_img,1484.1883211135864,1490.5305032730103,bigbrain_0_1208_2780.nii,117731
increment_data,1506.9189372062683,1516.085725069046,bigbrain_0_1208_2780.nii,117731
save_incremented,1542.226267337799,1587.0881836414337,bigbrain_0_1208_2780.nii,117731
load_img,3315.013407468796,3371.4016852378845,bigbrain_0_3624_2085.nii,117740
increment_data,3400.4917006492615,3404.17183470726,bigbrain_0_3624_2085.nii,117740
save_incremented,3412.575318336487,3454.3545303344727,bigbrain_0_3624_2085.nii,117740
load_img,3745.1543550491333,3792.526093482971,bigbrain_0_1812_1390.nii,117705
increment_data,3795.208387851715,3799.991621494293,bigbrain_0_1812_1390.nii,117705
save_incremented,3804.8890352249146,3850.207656145096,bigbrain_0_1812_1390.nii,117705
load_img,2997.4188001155853,2997.604951620102,bigbrain_0_2416_695.nii,117784
increment_data,3016.303501844406,3020.9481959342957,bigbrain_0_2416_695.nii,117784
save_incremented,3023.691632270813,3135.811925172806,bigbrain_0_2416_695.nii,117784
load_img,859.5529117584229,860.4927744865417,bigbrain_0_3020_5560.nii,117734
increment_data,869.967467546463,874.3835599422455,bigbrain_0_3020_5560.nii,117734
save_incremented,879.1441268920898,942.2990252971649,bigbrain_0_3020_5560.nii,117734
load_img,3541.539929151535,3573.0059740543365,bigbrain_0_0_4865.nii,117780
increment_data,3581.419892311096,3587.0222165584564,bigbrain_0_0_4865.nii,117780
save_incremented,3597.699474811554,3679.516549348831,bigbrain_0_0_4865.nii,117780
load_img,568.364090681076,571.4004898071289,bigbrain_0_2416_2085.nii,117705
increment_data,583.9023907184601,601.7164509296417,bigbrain_0_2416_2085.nii,117705
save_incremented,603.2444458007812,643.8157911300659,bigbrain_0_2416_2085.nii,117705
load_img,3158.8575341701508,3162.287995815277,bigbrain_0_1208_0.nii,117776
increment_data,3163.9519340991974,3180.0507187843323,bigbrain_0_1208_0.nii,117776
save_incremented,3186.4565539360046,3260.3173248767853,bigbrain_0_1208_0.nii,117776
load_img,3568.0095038414,3572.533605337143,bigbrain_0_0_4865.nii,117713
increment_data,3575.6002774238586,3583.8411207199097,bigbrain_0_0_4865.nii,117713
save_incremented,3597.2270300388336,3658.999428987503,bigbrain_0_0_4865.nii,117713
load_img,450.9427344799042,479.3764214515686,bigbrain_0_1812_6255.nii,117780
increment_data,488.8080611228943,498.13849568367004,bigbrain_0_1812_6255.nii,117780
save_incremented,504.1418478488922,539.1956419944763,bigbrain_0_1812_6255.nii,117780
load_img,1071.6957924365997,1107.2680156230927,bigbrain_0_4228_6255.nii,117751
increment_data,1116.9698886871338,1118.6972081661224,bigbrain_0_4228_6255.nii,117751
save_incremented,1141.7478709220886,1181.2288358211517,bigbrain_0_4228_6255.nii,117751
load_img,3799.071654319763,3827.931171655655,bigbrain_0_1812_1390.nii,117772
increment_data,3843.125046491623,3849.64195227623,bigbrain_0_1812_1390.nii,117772
save_incremented,3863.5674855709076,3910.8527779579163,bigbrain_0_1812_1390.nii,117772
load_img,2988.8545277118683,2996.6799664497375,bigbrain_0_1208_6255.nii,117760
increment_data,3011.017358779907,3013.300336122513,bigbrain_0_1208_6255.nii,117760
save_incremented,3017.8631422519684,3099.733745574951,bigbrain_0_1208_6255.nii,117760
load_img,4641.985676288605,4669.445777654648,bigbrain_0_1812_5560.nii,117751
increment_data,4687.736111164093,4695.310434579849,bigbrain_0_1812_5560.nii,117751
save_incremented,4723.022615909576,4775.842803478241,bigbrain_0_1812_5560.nii,117751
load_img,842.9117131233215,842.9179809093475,bigbrain_0_2416_3475.nii,117764
increment_data,857.6837368011475,865.6111207008362,bigbrain_0_2416_3475.nii,117764
save_incremented,874.0308680534363,931.8298585414886,bigbrain_0_2416_3475.nii,117764
load_img,2709.2041959762573,2723.599461555481,bigbrain_0_1812_4170.nii,117740
increment_data,2735.4890887737274,2738.2527551651,bigbrain_0_1812_4170.nii,117740
save_incremented,2759.132531642914,2806.457774877548,bigbrain_0_1812_4170.nii,117740
load_img,4489.939035892487,4489.944128274918,bigbrain_0_3020_695.nii,117705
increment_data,4500.591351270676,4503.105338335037,bigbrain_0_3020_695.nii,117705
save_incremented,4520.519865274429,4602.019722938538,bigbrain_0_3020_695.nii,117705
load_img,2385.9892914295197,2412.763470172882,bigbrain_0_2416_4865.nii,117737
increment_data,2447.6368141174316,2455.95818734169,bigbrain_0_2416_4865.nii,117737
save_incremented,2469.993800163269,2509.2186002731323,bigbrain_0_2416_4865.nii,117737
load_img,2480.5672829151154,2495.0914006233215,bigbrain_0_4228_4170.nii,117722
increment_data,2505.256816625595,2513.8178403377533,bigbrain_0_4228_4170.nii,117722
save_incremented,2535.4955661296844,2590.5447618961334,bigbrain_0_4228_4170.nii,117722
load_img,4263.901211261749,4312.695186376572,bigbrain_0_4228_2085.nii,117705
increment_data,4322.11236166954,4324.36801815033,bigbrain_0_4228_2085.nii,117705
save_incremented,4333.3285365104675,4388.656720161438,bigbrain_0_4228_2085.nii,117705
load_img,4795.9251527786255,4840.500433206558,bigbrain_0_4228_5560.nii,117704
increment_data,4852.800351858139,4857.119998693466,bigbrain_0_4228_5560.nii,117704
save_incremented,4875.713747739792,4940.446464776993,bigbrain_0_4228_5560.nii,117704
load_img,434.81931471824646,437.28776502609253,bigbrain_0_1208_6255.nii,117737
increment_data,443.48518204689026,461.3624813556671,bigbrain_0_1208_6255.nii,117737
save_incremented,465.3829879760742,547.5674788951874,bigbrain_0_1208_6255.nii,117737
load_img,2125.9366405010223,2127.8705730438232,bigbrain_0_3624_3475.nii,117776
increment_data,2136.6621997356415,2147.309267759323,bigbrain_0_3624_3475.nii,117776
save_incremented,2160.7164647579193,2218.306152820587,bigbrain_0_3624_3475.nii,117776
load_img,3841.337397813797,3869.6326701641083,bigbrain_0_3624_1390.nii,117787
increment_data,3887.190845012665,3889.384393930435,bigbrain_0_3624_1390.nii,117787
save_incremented,3890.9071180820465,3933.485680103302,bigbrain_0_3624_1390.nii,117787
load_img,1479.3416957855225,1484.8034467697144,bigbrain_0_4228_1390.nii,117768
increment_data,1494.3199791908264,1496.268040895462,bigbrain_0_4228_1390.nii,117768
save_incremented,1518.3663747310638,1591.733392715454,bigbrain_0_4228_1390.nii,117768
load_img,4451.288250684738,4467.97443819046,bigbrain_0_3020_695.nii,117746
increment_data,4492.3954565525055,4494.204822778702,bigbrain_0_3020_695.nii,117746
save_incremented,4508.937515735626,4566.273684263229,bigbrain_0_3020_695.nii,117746
load_img,1544.2362651824951,1550.3126637935638,bigbrain_0_4228_2085.nii,117760
increment_data,1558.5815420150757,1560.4980564117432,bigbrain_0_4228_2085.nii,117760
save_incremented,1579.1369318962097,1653.8779382705688,bigbrain_0_4228_2085.nii,117760
load_img,5050.192209720612,5085.028331756592,bigbrain_0_3624_2780.nii,117784
increment_data,5092.3343987464905,5095.63933467865,bigbrain_0_3624_2780.nii,117784
save_incremented,5108.325216054916,5180.068410158157,bigbrain_0_3624_2780.nii,117784
load_img,4047.3565497398376,4049.59552192688,bigbrain_0_1208_695.nii,117713
increment_data,4059.9175906181335,4069.352263689041,bigbrain_0_1208_695.nii,117713
save_incremented,4100.089391231537,4169.342915058136,bigbrain_0_1208_695.nii,117713
load_img,3399.791793346405,3405.6778004169464,bigbrain_0_1208_3475.nii,117731
increment_data,3425.635303735733,3436.553307533264,bigbrain_0_1208_3475.nii,117731
save_incremented,3448.083824157715,3536.469992160797,bigbrain_0_1208_3475.nii,117731
load_img,1837.5358021259308,1863.6257112026215,bigbrain_0_1208_5560.nii,117731
increment_data,1875.040708065033,1875.7145702838898,bigbrain_0_1208_5560.nii,117731
save_incremented,1892.4952726364136,1972.1089305877686,bigbrain_0_1208_5560.nii,117731
load_img,3400.211247444153,3419.244425535202,bigbrain_0_3624_3475.nii,117780
increment_data,3441.2050971984863,3443.8912937641144,bigbrain_0_3624_3475.nii,117780
save_incremented,3452.263845682144,3530.1426525115967,bigbrain_0_3624_3475.nii,117780
load_img,13.78533124923706,22.71096658706665,bigbrain_0_2416_4865.nii,117728
increment_data,33.94802665710449,38.71902656555176,bigbrain_0_2416_4865.nii,117728
save_incremented,43.384851694107056,78.35971307754517,bigbrain_0_2416_4865.nii,117728
load_img,2155.3551363945007,2175.03910279274,bigbrain_0_1812_0.nii,117722
increment_data,2201.3463406562805,2218.0108194351196,bigbrain_0_1812_0.nii,117722
save_incremented,2235.506997346878,2290.4022059440613,bigbrain_0_1812_0.nii,117722
load_img,3730.3853583335876,3748.386646747589,bigbrain_0_0_1390.nii,117719
increment_data,3795.0570244789124,3798.301702260971,bigbrain_0_0_1390.nii,117719
save_incremented,3802.8838560581207,3850.9737269878387,bigbrain_0_0_1390.nii,117719
load_img,2285.619406938553,2289.584700345993,bigbrain_0_3020_4170.nii,117772
increment_data,2327.3800854682922,2336.7079923152924,bigbrain_0_3020_4170.nii,117772
save_incremented,2354.341038942337,2414.540543079376,bigbrain_0_3020_4170.nii,117772
load_img,1294.7909605503082,1294.7952432632446,bigbrain_0_3624_695.nii,117787
increment_data,1302.5719316005707,1305.6524481773376,bigbrain_0_3624_695.nii,117787
save_incremented,1315.9983723163605,1394.3826839923859,bigbrain_0_3624_695.nii,117787
load_img,5086.242427587509,5090.636855363846,bigbrain_0_3624_1390.nii,117713
increment_data,5098.133885383606,5100.56750369072,bigbrain_0_3624_1390.nii,117713
save_incremented,5102.982134103775,5160.470504045486,bigbrain_0_3624_1390.nii,117713
load_img,1236.8454501628876,1274.3937664031982,bigbrain_0_3020_4865.nii,117784
increment_data,1298.0934753417969,1299.0067205429077,bigbrain_0_3020_4865.nii,117784
save_incremented,1306.4223546981812,1358.0692012310028,bigbrain_0_3020_4865.nii,117784
load_img,80.24139738082886,90.201744556427,bigbrain_0_4228_695.nii,117705
increment_data,94.98517441749573,130.80433106422424,bigbrain_0_4228_695.nii,117705
save_incremented,139.504296541214,169.57051610946655,bigbrain_0_4228_695.nii,117705
load_img,1253.1512799263,1262.5634162425995,bigbrain_0_3020_2780.nii,117704
increment_data,1268.173420906067,1286.8683276176453,bigbrain_0_3020_2780.nii,117704
save_incremented,1297.8171763420105,1355.8849394321442,bigbrain_0_3020_2780.nii,117704
load_img,3267.5080168247223,3290.4343349933624,bigbrain_0_0_4865.nii,117716
increment_data,3309.1811718940735,3313.0498700141907,bigbrain_0_0_4865.nii,117716
save_incremented,3342.4174468517303,3404.679512023926,bigbrain_0_0_4865.nii,117716
load_img,3873.771205186844,3919.3198144435883,bigbrain_0_2416_2780.nii,117719
increment_data,3939.4469249248505,3942.366758584976,bigbrain_0_2416_2780.nii,117719
save_incremented,3955.7734093666077,4006.560450077057,bigbrain_0_2416_2780.nii,117719
load_img,603.0787284374237,607.2475304603577,bigbrain_0_1812_695.nii,117719
increment_data,612.4120514392853,649.5653822422028,bigbrain_0_1812_695.nii,117719
save_incremented,658.7861952781677,698.3708555698395,bigbrain_0_1812_695.nii,117719
load_img,1541.4727146625519,1566.7548444271088,bigbrain_0_0_2780.nii,117740
increment_data,1584.5025579929352,1589.3392081260681,bigbrain_0_0_2780.nii,117740
save_incremented,1594.3888812065125,1641.6797335147858,bigbrain_0_0_2780.nii,117740
load_img,3110.4896080493927,3133.3078789711,bigbrain_0_1208_5560.nii,117746
increment_data,3140.9984135627747,3147.9646179676056,bigbrain_0_1208_5560.nii,117746
save_incremented,3158.3993241786957,3233.413559436798,bigbrain_0_1208_5560.nii,117746
load_img,5164.760838508606,5173.184054851532,bigbrain_0_3624_1390.nii,117768
increment_data,5179.64015007019,5185.127270698547,bigbrain_0_3624_1390.nii,117768
save_incremented,5190.81655049324,5233.2381155490875,bigbrain_0_3624_1390.nii,117768
load_img,1586.4683501720428,1590.1280090808868,bigbrain_0_3020_2085.nii,117776
increment_data,1609.7276711463928,1625.1184689998627,bigbrain_0_3020_2085.nii,117776
save_incremented,1646.4872739315033,1684.6501712799072,bigbrain_0_3020_2085.nii,117776
load_img,5061.282874345779,5061.287052631378,bigbrain_0_0_695.nii,117776
increment_data,5084.448434114456,5087.0950520038605,bigbrain_0_0_695.nii,117776
save_incremented,5094.152603387833,5208.307912111282,bigbrain_0_0_695.nii,117776
load_img,4802.516448974609,4845.201929569244,bigbrain_0_0_4170.nii,117734
increment_data,4856.806701421738,4857.571152925491,bigbrain_0_0_4170.nii,117734
save_incremented,4876.480398178101,4935.107996940613,bigbrain_0_0_4170.nii,117734
load_img,3268.3589146137238,3290.5500814914703,bigbrain_0_3624_0.nii,117776
