driver_program,0,58.30009388923645,/dev/shm/val/spark-1570898882-tmpfsAD_1it_25cpus_120delay_withpc_em-0,allfiles
increment_data,52.33260369300842,52.80577111244202,bigbrain_0_3020_2085.nii,150222
save_incremented,52.80587315559387,53.55529236793518,bigbrain_0_3020_2085.nii,150222
load_img,52.29373383522034,52.294819355010986,bigbrain_0_3020_3475.nii,150292
increment_data,52.295015811920166,52.73516535758972,bigbrain_0_3020_3475.nii,150292
save_incremented,52.73530602455139,53.44282102584839,bigbrain_0_3020_3475.nii,150292
load_img,52.292701721191406,52.293609857559204,bigbrain_0_3020_3475.nii,150263
increment_data,52.293768644332886,52.735215187072754,bigbrain_0_3020_3475.nii,150263
save_incremented,52.73532438278198,53.444286823272705,bigbrain_0_3020_3475.nii,150263
load_img,52.292426347732544,52.29342269897461,bigbrain_0_3020_3475.nii,150259
increment_data,52.29362392425537,52.73567509651184,bigbrain_0_3020_3475.nii,150259
save_incremented,52.735780477523804,53.44301915168762,bigbrain_0_3020_3475.nii,150259
load_img,52.162145137786865,52.16347289085388,bigbrain_0_0_2085.nii,150289
increment_data,52.16372108459473,52.58945322036743,bigbrain_0_0_2085.nii,150289
save_incremented,52.58961772918701,53.65515184402466,bigbrain_0_0_2085.nii,150289
load_img,52.136642932891846,52.1398766040802,bigbrain_0_0_2085.nii,150237
increment_data,52.140528202056885,52.58950591087341,bigbrain_0_0_2085.nii,150237
save_incremented,52.58963918685913,53.33086562156677,bigbrain_0_0_2085.nii,150237
load_img,52.13780665397644,52.139116287231445,bigbrain_0_0_2085.nii,150255
increment_data,52.13930630683899,52.58814549446106,bigbrain_0_0_2085.nii,150255
save_incremented,52.58830547332764,53.33754253387451,bigbrain_0_0_2085.nii,150255
load_img,51.57808876037598,51.5789589881897,bigbrain_0_2416_2780.nii,150272
increment_data,51.57912874221802,52.02231454849243,bigbrain_0_2416_2780.nii,150272
save_incremented,52.022470474243164,52.6260769367218,bigbrain_0_2416_2780.nii,150272
load_img,51.577744007110596,51.5786235332489,bigbrain_0_2416_2780.nii,150228
increment_data,51.57879853248596,52.022621393203735,bigbrain_0_2416_2780.nii,150228
save_incremented,52.022764444351196,52.62638807296753,bigbrain_0_2416_2780.nii,150228
load_img,51.57568645477295,51.57658505439758,bigbrain_0_4228_4865.nii,150280
increment_data,51.5767548084259,52.029555797576904,bigbrain_0_4228_4865.nii,150280
save_incremented,52.02969455718994,52.68485379219055,bigbrain_0_4228_4865.nii,150280
load_img,51.574755907058716,51.576093912124634,bigbrain_0_4228_4865.nii,150285
increment_data,51.57632255554199,52.032052755355835,bigbrain_0_4228_4865.nii,150285
save_incremented,52.03217363357544,52.68517541885376,bigbrain_0_4228_4865.nii,150285
load_img,51.30717492103577,51.308043003082275,bigbrain_0_1208_2780.nii,150247
increment_data,51.30819344520569,51.7831974029541,bigbrain_0_1208_2780.nii,150247
save_incremented,51.78334712982178,52.57030248641968,bigbrain_0_1208_2780.nii,150247
load_img,51.306392192840576,51.30734968185425,bigbrain_0_1208_2780.nii,150204
increment_data,51.3075315952301,51.78319764137268,bigbrain_0_1208_2780.nii,150204
save_incremented,51.783347606658936,52.56768178939819,bigbrain_0_1208_2780.nii,150204
load_img,51.30642628669739,51.30734944343567,bigbrain_0_1208_2780.nii,150219
increment_data,51.30753040313721,51.78356122970581,bigbrain_0_1208_2780.nii,150219
save_incremented,51.78367209434509,52.565757274627686,bigbrain_0_1208_2780.nii,150219
load_img,51.22010660171509,51.22105026245117,bigbrain_0_1812_2780.nii,150240
increment_data,51.22124242782593,51.659547567367554,bigbrain_0_1812_2780.nii,150240
save_incremented,51.659666538238525,52.37282848358154,bigbrain_0_1812_2780.nii,150240
load_img,51.216859102249146,51.217740297317505,bigbrain_0_1812_2780.nii,150234
increment_data,51.217896461486816,51.6590039730072,bigbrain_0_1812_2780.nii,150234
save_incremented,51.65915632247925,52.373239040374756,bigbrain_0_1812_2780.nii,150234
load_img,51.216654777526855,51.217652797698975,bigbrain_0_1812_2780.nii,150225
increment_data,51.21784567832947,51.659106969833374,bigbrain_0_1812_2780.nii,150225
save_incremented,51.65922808647156,52.373037815093994,bigbrain_0_1812_2780.nii,150225
load_img,51.08920669555664,51.09005546569824,bigbrain_0_1812_2085.nii,150267
increment_data,51.09020376205444,51.56570291519165,bigbrain_0_1812_2085.nii,150267
save_incremented,51.56584882736206,52.33028244972229,bigbrain_0_1812_2085.nii,150267
load_img,51.08902454376221,51.08999562263489,bigbrain_0_1812_2085.nii,150251
increment_data,51.09018325805664,51.566113233566284,bigbrain_0_1812_2085.nii,150251
save_incremented,51.566224813461304,52.328967809677124,bigbrain_0_1812_2085.nii,150251
load_img,51.08874559402466,51.089810848236084,bigbrain_0_1812_2085.nii,150222
increment_data,51.09002113342285,51.56570291519165,bigbrain_0_1812_2085.nii,150222
save_incremented,51.565850496292114,52.32848286628723,bigbrain_0_1812_2085.nii,150222
load_img,51.08386564254761,51.08475422859192,bigbrain_0_1208_6255.nii,150259
increment_data,51.08491563796997,51.530404806137085,bigbrain_0_1208_6255.nii,150259
save_incremented,51.53052496910095,52.28939366340637,bigbrain_0_1208_6255.nii,150259
load_img,51.083672761917114,51.08455014228821,bigbrain_0_1208_6255.nii,150292
increment_data,51.084720849990845,51.530932664871216,bigbrain_0_1208_6255.nii,150292
save_incremented,51.53104329109192,52.29071021080017,bigbrain_0_1208_6255.nii,150292
load_img,51.083497285842896,51.08447766304016,bigbrain_0_1208_6255.nii,150263
increment_data,51.08468317985535,51.53033661842346,bigbrain_0_1208_6255.nii,150263
save_incremented,51.530492305755615,52.28985142707825,bigbrain_0_1208_6255.nii,150263
load_img,50.73597192764282,50.73692178726196,bigbrain_0_2416_6255.nii,150255
increment_data,50.73710250854492,51.178940534591675,bigbrain_0_2416_6255.nii,150255
save_incremented,51.17909121513367,52.13496732711792,bigbrain_0_2416_6255.nii,150255
load_img,50.73445796966553,50.73533892631531,bigbrain_0_2416_6255.nii,150237
increment_data,50.735491037368774,51.17909383773804,bigbrain_0_2416_6255.nii,150237
save_incremented,51.17923450469971,52.133070945739746,bigbrain_0_2416_6255.nii,150237
load_img,50.73385262489319,50.734859466552734,bigbrain_0_2416_6255.nii,150289
increment_data,50.735050201416016,51.17924404144287,bigbrain_0_2416_6255.nii,150289
save_incremented,51.17935657501221,52.15911865234375,bigbrain_0_2416_6255.nii,150289
load_img,50.48786425590515,50.48883390426636,bigbrain_0_1812_4170.nii,150272
increment_data,50.48902153968811,50.93539595603943,bigbrain_0_1812_4170.nii,150272
save_incremented,50.93554902076721,51.57475447654724,bigbrain_0_1812_4170.nii,150272
load_img,50.48700165748596,50.487972021102905,bigbrain_0_1812_4170.nii,150228
increment_data,50.48817157745361,50.93573069572449,bigbrain_0_1812_4170.nii,150228
save_incremented,50.93586444854736,51.57514452934265,bigbrain_0_1812_4170.nii,150228
load_img,50.400999307632446,50.401952266693115,bigbrain_0_1208_695.nii,150280
increment_data,50.40214490890503,50.84601950645447,bigbrain_0_1208_695.nii,150280
save_incremented,50.84617280960083,51.57223439216614,bigbrain_0_1208_695.nii,150280
load_img,50.40013384819031,50.40113925933838,bigbrain_0_1208_695.nii,150285
increment_data,50.40135169029236,50.84627866744995,bigbrain_0_1208_695.nii,150285
save_incremented,50.846420764923096,51.571967124938965,bigbrain_0_1208_695.nii,150285
load_img,50.08971047401428,50.0939621925354,bigbrain_0_3020_6255.nii,150247
increment_data,50.09477877616882,50.561620235443115,bigbrain_0_3020_6255.nii,150247
save_incremented,50.56176471710205,51.30431938171387,bigbrain_0_3020_6255.nii,150247
load_img,50.085017919540405,50.087029457092285,bigbrain_0_3020_6255.nii,150204
increment_data,50.08721327781677,50.56204271316528,bigbrain_0_3020_6255.nii,150204
save_incremented,50.56214785575867,51.303356409072876,bigbrain_0_3020_6255.nii,150204
load_img,50.08508229255676,50.087029457092285,bigbrain_0_3020_6255.nii,150219
increment_data,50.08721375465393,50.56160855293274,bigbrain_0_3020_6255.nii,150219
save_incremented,50.5617618560791,51.303548097610474,bigbrain_0_3020_6255.nii,150219
load_img,49.987220287323,49.98806643486023,bigbrain_0_3020_695.nii,150234
increment_data,49.988213777542114,50.4357590675354,bigbrain_0_3020_695.nii,150234
save_incremented,50.4358696937561,51.21352481842041,bigbrain_0_3020_695.nii,150234
load_img,49.9870343208313,49.9879035949707,bigbrain_0_3020_695.nii,150240
increment_data,49.98805832862854,50.43512272834778,bigbrain_0_3020_695.nii,150240
save_incremented,50.435277700424194,51.21695280075073,bigbrain_0_3020_695.nii,150240
load_img,49.98670053482056,49.98768901824951,bigbrain_0_3020_695.nii,150225
increment_data,49.98789191246033,50.43520188331604,bigbrain_0_3020_695.nii,150225
save_incremented,50.43532371520996,51.21325349807739,bigbrain_0_3020_695.nii,150225
load_img,49.890162229537964,49.89101576805115,bigbrain_0_4228_5560.nii,150259
increment_data,49.891162633895874,50.33897519111633,bigbrain_0_4228_5560.nii,150259
save_incremented,50.33908033370972,51.08084464073181,bigbrain_0_4228_5560.nii,150259
load_img,49.889445781707764,49.89029288291931,bigbrain_0_4228_5560.nii,150263
increment_data,49.890443086624146,50.338578939437866,bigbrain_0_4228_5560.nii,150263
save_incremented,50.338704347610474,51.080408573150635,bigbrain_0_4228_5560.nii,150263
load_img,49.88916087150574,49.890079498291016,bigbrain_0_4228_5560.nii,150292
increment_data,49.89025044441223,50.338019609451294,bigbrain_0_4228_5560.nii,150292
save_incremented,50.33817791938782,51.08063340187073,bigbrain_0_4228_5560.nii,150292
load_img,49.867932081222534,49.86875247955322,bigbrain_0_1208_2085.nii,150222
increment_data,49.86889863014221,50.345768451690674,bigbrain_0_1208_2085.nii,150222
save_incremented,50.346086502075195,51.0857937335968,bigbrain_0_1208_2085.nii,150222
load_img,49.8673894405365,49.86833834648132,bigbrain_0_1208_2085.nii,150267
increment_data,49.86851954460144,50.34494209289551,bigbrain_0_1208_2085.nii,150267
save_incremented,50.3451087474823,51.086236000061035,bigbrain_0_1208_2085.nii,150267
load_img,49.86721658706665,49.86817526817322,bigbrain_0_1208_2085.nii,150251
increment_data,49.868343353271484,50.347583055496216,bigbrain_0_1208_2085.nii,150251
save_incremented,50.34778070449829,51.086037158966064,bigbrain_0_1208_2085.nii,150251
load_img,49.37621593475342,49.37732458114624,bigbrain_0_1812_3475.nii,150228
increment_data,49.3775429725647,49.82537364959717,bigbrain_0_1812_3475.nii,150228
save_incremented,49.825506925582886,50.484307050704956,bigbrain_0_1812_3475.nii,150228
load_img,49.37520098686218,49.37619090080261,bigbrain_0_1812_3475.nii,150272
increment_data,49.37638759613037,49.825021266937256,bigbrain_0_1812_3475.nii,150272
save_incremented,49.825169801712036,50.48464250564575,bigbrain_0_1812_3475.nii,150272
load_img,49.363396883010864,49.36435317993164,bigbrain_0_2416_4170.nii,150255
increment_data,49.364542722702026,49.808149576187134,bigbrain_0_2416_4170.nii,150255
save_incremented,49.80831289291382,50.73331308364868,bigbrain_0_2416_4170.nii,150255
load_img,49.35894298553467,49.3598198890686,bigbrain_0_2416_4170.nii,150237
increment_data,49.359981536865234,49.808215379714966,bigbrain_0_2416_4170.nii,150237
save_incremented,49.808353900909424,50.73152470588684,bigbrain_0_2416_4170.nii,150237
load_img,49.35874605178833,49.35973882675171,bigbrain_0_2416_4170.nii,150289
increment_data,49.359938859939575,49.808228492736816,bigbrain_0_2416_4170.nii,150289
save_incremented,49.80835485458374,50.73090958595276,bigbrain_0_2416_4170.nii,150289
load_img,49.26835536956787,49.269399881362915,bigbrain_0_1208_4170.nii,150280
increment_data,49.269615650177,49.71276879310608,bigbrain_0_1208_4170.nii,150280
save_incremented,49.712926387786865,50.397711515426636,bigbrain_0_1208_4170.nii,150280
load_img,49.26697635650635,49.267934799194336,bigbrain_0_1208_4170.nii,150285
increment_data,49.26811933517456,49.71303462982178,bigbrain_0_1208_4170.nii,150285
save_incremented,49.713172912597656,50.39735746383667,bigbrain_0_1208_4170.nii,150285
load_img,48.847418785095215,48.8482825756073,bigbrain_0_2416_0.nii,150204
increment_data,48.848435401916504,49.326722383499146,bigbrain_0_2416_0.nii,150204
save_incremented,49.326831579208374,50.08206224441528,bigbrain_0_2416_0.nii,150204
load_img,48.8472638130188,48.84814214706421,bigbrain_0_2416_0.nii,150219
increment_data,48.84829902648926,49.32634711265564,bigbrain_0_2416_0.nii,150219
save_incremented,49.326494455337524,50.08228302001953,bigbrain_0_2416_0.nii,150219
load_img,48.84624004364014,48.847278118133545,bigbrain_0_2416_0.nii,150247
increment_data,48.84746742248535,49.32634735107422,bigbrain_0_2416_0.nii,150247
save_incremented,49.32649755477905,50.08568453788757,bigbrain_0_2416_0.nii,150247
load_img,48.75783896446228,48.765235900878906,bigbrain_0_1208_3475.nii,150240
increment_data,48.765971660614014,49.17813968658447,bigbrain_0_1208_3475.nii,150240
save_incremented,49.178255558013916,49.9839768409729,bigbrain_0_1208_3475.nii,150240
load_img,48.75754499435425,48.763964891433716,bigbrain_0_1208_3475.nii,150234
increment_data,48.76430797576904,49.17616677284241,bigbrain_0_1208_3475.nii,150234
save_incremented,49.176310539245605,49.98423624038696,bigbrain_0_1208_3475.nii,150234
load_img,48.757211446762085,48.75818872451782,bigbrain_0_1208_3475.nii,150225
increment_data,48.758381843566895,49.1555540561676,bigbrain_0_1208_3475.nii,150225
save_incremented,49.15570640563965,49.98348021507263,bigbrain_0_1208_3475.nii,150225
load_img,48.651946783065796,48.65282320976257,bigbrain_0_2416_1390.nii,150263
increment_data,48.65298318862915,49.096986293792725,bigbrain_0_2416_1390.nii,150263
save_incremented,49.09713912010193,49.886149883270264,bigbrain_0_2416_1390.nii,150263
load_img,48.650195360183716,48.65109062194824,bigbrain_0_2416_1390.nii,150259
increment_data,48.65125560760498,49.09709072113037,bigbrain_0_2416_1390.nii,150259
save_incremented,49.09721398353577,49.88690733909607,bigbrain_0_2416_1390.nii,150259
load_img,48.65000367164612,48.65096306800842,bigbrain_0_2416_1390.nii,150292
increment_data,48.65114617347717,49.09761428833008,bigbrain_0_2416_1390.nii,150292
save_incremented,49.09772729873657,49.88589262962341,bigbrain_0_2416_1390.nii,150292
load_img,48.639126777648926,48.63995862007141,bigbrain_0_2416_2085.nii,150267
increment_data,48.64010214805603,49.11933350563049,bigbrain_0_2416_2085.nii,150267
save_incremented,49.119529724121094,49.86422061920166,bigbrain_0_2416_2085.nii,150267
load_img,48.639004945755005,48.63986611366272,bigbrain_0_2416_2085.nii,150251
increment_data,48.640018939971924,49.11850070953369,bigbrain_0_2416_2085.nii,150251
save_incremented,49.11864924430847,49.86400508880615,bigbrain_0_2416_2085.nii,150251
load_img,48.63885569572449,48.6398069858551,bigbrain_0_2416_2085.nii,150222
increment_data,48.63998532295227,49.11850047111511,bigbrain_0_2416_2085.nii,150222
save_incremented,49.11864924430847,49.864941120147705,bigbrain_0_2416_2085.nii,150222
load_img,48.25017809867859,48.251537561416626,bigbrain_0_2416_695.nii,150272
increment_data,48.25178527832031,48.697550773620605,bigbrain_0_2416_695.nii,150272
save_incremented,48.69772171974182,49.37259650230408,bigbrain_0_2416_695.nii,150272
load_img,48.249860525131226,48.250956535339355,bigbrain_0_2416_695.nii,150228
increment_data,48.25117063522339,48.698997497558594,bigbrain_0_2416_695.nii,150228
save_incremented,48.6992974281311,49.37298607826233,bigbrain_0_2416_695.nii,150228
load_img,48.22596788406372,48.227022647857666,bigbrain_0_3020_4865.nii,150275
increment_data,48.22723340988159,48.64208936691284,bigbrain_0_3020_4865.nii,150275
save_incremented,48.642197370529175,49.27289366722107,bigbrain_0_3020_4865.nii,150275
load_img,48.09712767601013,48.098087549209595,bigbrain_0_4228_0.nii,150280
increment_data,48.098281145095825,48.548020362854004,bigbrain_0_4228_0.nii,150280
save_incremented,48.548184633255005,49.26463532447815,bigbrain_0_4228_0.nii,150280
load_img,48.09689426422119,48.09794735908508,bigbrain_0_4228_0.nii,150285
increment_data,48.098146200180054,48.54821467399597,bigbrain_0_4228_0.nii,150285
save_incremented,48.54835367202759,49.26428294181824,bigbrain_0_4228_0.nii,150285
