driver_program,0,4128.35239648819,/home/users/vhayots/spark-1570987718-isilon_1it_96cpus_0delay_npc_em-0,allfiles
save_incremented,1342.9704506397247,1389.56489777565,bigbrain_0_0_2085.nii,120290
load_img,69.57788562774658,81.14687132835388,bigbrain_0_4228_6255.nii,120504
increment_data,107.67964172363281,108.47581815719604,bigbrain_0_4228_6255.nii,120504
save_incremented,227.65117692947388,338.0335385799408,bigbrain_0_4228_6255.nii,120504
load_img,3759.673348426819,3759.6780586242676,bigbrain_0_4228_4170.nii,120311
increment_data,3779.7434751987457,3789.8803327083588,bigbrain_0_4228_4170.nii,120311
save_incremented,3792.131598711014,3932.9695405960083,bigbrain_0_4228_4170.nii,120311
load_img,427.91480898857117,428.6519467830658,bigbrain_0_3624_4865.nii,120597
increment_data,496.03282856941223,498.9120342731476,bigbrain_0_3624_4865.nii,120597
save_incremented,595.5279469490051,708.9403204917908,bigbrain_0_3624_4865.nii,120597
load_img,2632.989410161972,2632.9937648773193,bigbrain_0_0_5560.nii,120485
increment_data,2787.117629289627,2790.2125511169434,bigbrain_0_0_5560.nii,120485
save_incremented,2878.363587617874,2919.2365543842316,bigbrain_0_0_5560.nii,120485
load_img,1522.6716339588165,1522.675856590271,bigbrain_0_1812_2780.nii,120311
increment_data,1642.0280737876892,1644.1754682064056,bigbrain_0_1812_2780.nii,120311
save_incremented,1723.9019877910614,1829.2803752422333,bigbrain_0_1812_2780.nii,120311
load_img,895.225811958313,895.2302024364471,bigbrain_0_0_2780.nii,120569
increment_data,1004.1767880916595,1008.6560218334198,bigbrain_0_0_2780.nii,120569
save_incremented,1131.907279253006,1187.2905037403107,bigbrain_0_0_2780.nii,120569
load_img,3320.516751766205,3320.5211730003357,bigbrain_0_3624_2780.nii,120494
increment_data,3434.995616912842,3449.0245485305786,bigbrain_0_3624_2780.nii,120494
save_incremented,3545.1295731067657,3589.771071434021,bigbrain_0_3624_2780.nii,120494
load_img,2072.488095521927,2072.492015838623,bigbrain_0_1208_0.nii,120400
increment_data,2148.5580501556396,2150.3539233207703,bigbrain_0_1208_0.nii,120400
save_incremented,2281.8655834198,2420.095992565155,bigbrain_0_1208_0.nii,120400
load_img,1136.1870946884155,1136.7411415576935,bigbrain_0_1812_2085.nii,120607
increment_data,1240.2608754634857,1241.9729783535004,bigbrain_0_1812_2085.nii,120607
save_incremented,1331.4719109535217,1403.9675393104553,bigbrain_0_1812_2085.nii,120607
load_img,3068.3180108070374,3068.3235659599304,bigbrain_0_3624_4170.nii,120446
increment_data,3186.2661905288696,3187.024005651474,bigbrain_0_3624_4170.nii,120446
save_incremented,3258.8143060207367,3330.0739986896515,bigbrain_0_3624_4170.nii,120446
load_img,1095.3003332614899,1098.9936010837555,bigbrain_0_4228_2085.nii,120311
increment_data,1208.7220211029053,1209.970267534256,bigbrain_0_4228_2085.nii,120311
save_incremented,1309.0251867771149,1397.6364805698395,bigbrain_0_4228_2085.nii,120311
load_img,1659.3180673122406,1659.7210230827332,bigbrain_0_4228_5560.nii,120477
increment_data,1752.457999944687,1758.2236783504486,bigbrain_0_4228_5560.nii,120477
save_incremented,1885.5675058364868,2003.5447535514832,bigbrain_0_4228_5560.nii,120477
load_img,362.5059218406677,362.5116264820099,bigbrain_0_1208_695.nii,120536
increment_data,437.58930134773254,438.82190895080566,bigbrain_0_1208_695.nii,120536
save_incremented,503.3382351398468,587.8691620826721,bigbrain_0_1208_695.nii,120536
load_img,2343.188285589218,2353.598368883133,bigbrain_0_3624_0.nii,120332
increment_data,2456.226346731186,2509.6429328918457,bigbrain_0_3624_0.nii,120332
save_incremented,2607.895587682724,2733.268379688263,bigbrain_0_3624_0.nii,120332
load_img,3183.665374994278,3183.6695806980133,bigbrain_0_0_695.nii,120489
increment_data,3253.702705383301,3255.000723361969,bigbrain_0_0_695.nii,120489
save_incremented,3357.2765877246857,3436.878554582596,bigbrain_0_0_695.nii,120489
load_img,1127.9208633899689,1128.8726737499237,bigbrain_0_4228_0.nii,120464
increment_data,1231.9920620918274,1233.794403553009,bigbrain_0_4228_0.nii,120464
save_incremented,1327.0231261253357,1444.0520486831665,bigbrain_0_4228_0.nii,120464
load_img,3189.8313071727753,3193.2531399726868,bigbrain_0_1812_1390.nii,120364
increment_data,3274.9865124225616,3351.936647415161,bigbrain_0_1812_1390.nii,120364
save_incremented,3439.276524066925,3575.078372001648,bigbrain_0_1812_1390.nii,120364
load_img,318.7503345012665,335.2082550525665,bigbrain_0_1208_2780.nii,120296
increment_data,405.76898431777954,448.3436644077301,bigbrain_0_1208_2780.nii,120296
save_incremented,517.4933905601501,572.7772152423859,bigbrain_0_1208_2780.nii,120296
load_img,3559.8126969337463,3560.454426050186,bigbrain_0_0_1390.nii,120602
increment_data,3634.891965866089,3636.8099834918976,bigbrain_0_0_1390.nii,120602
save_incremented,3706.054225921631,3764.395418405533,bigbrain_0_0_1390.nii,120602
load_img,2015.6049830913544,2015.6102619171143,bigbrain_0_3624_2085.nii,120371
increment_data,2089.2317402362823,2090.31027674675,bigbrain_0_3624_2085.nii,120371
save_incremented,2192.696781873703,2291.202358484268,bigbrain_0_3624_2085.nii,120371
load_img,2822.395342350006,2822.4014160633087,bigbrain_0_3624_4170.nii,120371
increment_data,2911.8284735679626,2916.378694295883,bigbrain_0_3624_4170.nii,120371
save_incremented,2993.280207157135,3163.9163947105408,bigbrain_0_3624_4170.nii,120371
load_img,2665.404349088669,2665.4093062877655,bigbrain_0_1208_1390.nii,120482
increment_data,2806.6882314682007,2808.5184750556946,bigbrain_0_1208_1390.nii,120482
save_incremented,2896.199200630188,2959.546550512314,bigbrain_0_1208_1390.nii,120482
load_img,1203.172672510147,1203.7091081142426,bigbrain_0_3020_6255.nii,120520
increment_data,1298.7082273960114,1307.216768026352,bigbrain_0_3020_6255.nii,120520
save_incremented,1404.7096772193909,1472.835783481598,bigbrain_0_3020_6255.nii,120520
load_img,360.01017475128174,360.0148196220398,bigbrain_0_0_0.nii,120460
increment_data,435.57718420028687,436.85620045661926,bigbrain_0_0_0.nii,120460
save_incremented,499.703298330307,587.8464102745056,bigbrain_0_0_0.nii,120460
load_img,914.2121517658234,914.2204210758209,bigbrain_0_3020_6255.nii,120395
increment_data,1032.1386392116547,1034.7418911457062,bigbrain_0_3020_6255.nii,120395
save_incremented,1139.7638776302338,1186.8287177085876,bigbrain_0_3020_6255.nii,120395
load_img,1811.3533565998077,1811.3578827381134,bigbrain_0_4228_5560.nii,120577
increment_data,1944.2565586566925,1945.6078786849976,bigbrain_0_4228_5560.nii,120577
save_incremented,2063.984398126602,2104.0149097442627,bigbrain_0_4228_5560.nii,120577
load_img,3275.614399433136,3276.3614234924316,bigbrain_0_0_1390.nii,120456
increment_data,3383.1813356876373,3384.7817006111145,bigbrain_0_0_1390.nii,120456
save_incremented,3471.0892565250397,3565.2702782154083,bigbrain_0_0_1390.nii,120456
load_img,81.14961433410645,81.1945493221283,bigbrain_0_3020_2780.nii,120489
increment_data,112.12704181671143,113.04368948936462,bigbrain_0_3020_2780.nii,120489
save_incremented,231.8963644504547,391.48890137672424,bigbrain_0_3020_2780.nii,120489
load_img,1612.4996147155762,1612.5049169063568,bigbrain_0_2416_0.nii,120520
increment_data,1694.9443485736847,1699.4034831523895,bigbrain_0_2416_0.nii,120520
save_incremented,1794.0743098258972,1909.0343260765076,bigbrain_0_2416_0.nii,120520
load_img,3958.1394712924957,3959.570983171463,bigbrain_0_4228_3475.nii,120499
increment_data,3960.2032692432404,3961.0952875614166,bigbrain_0_4228_3475.nii,120499
save_incremented,3961.531008720398,3987.443061351776,bigbrain_0_4228_3475.nii,120499
load_img,2480.560979127884,2480.566202402115,bigbrain_0_1208_1390.nii,120384
increment_data,2566.9828147888184,2569.456779241562,bigbrain_0_1208_1390.nii,120384
save_incremented,2709.433427810669,2791.063180923462,bigbrain_0_1208_1390.nii,120384
load_img,693.0408034324646,693.0454216003418,bigbrain_0_3020_2085.nii,120328
increment_data,806.4765267372131,807.2871010303497,bigbrain_0_3020_2085.nii,120328
save_incremented,898.2831542491913,987.0891590118408,bigbrain_0_3020_2085.nii,120328
load_img,1134.6156678199768,1134.98069024086,bigbrain_0_4228_2085.nii,120634
increment_data,1237.8795342445374,1239.4400279521942,bigbrain_0_4228_2085.nii,120634
save_incremented,1334.8720173835754,1394.751389503479,bigbrain_0_4228_2085.nii,120634
load_img,1069.993185043335,1079.4567008018494,bigbrain_0_2416_0.nii,120296
increment_data,1185.3560433387756,1220.608743429184,bigbrain_0_2416_0.nii,120296
save_incremented,1315.9101736545563,1362.139862537384,bigbrain_0_2416_0.nii,120296
load_img,2465.1190943717957,2465.1234226226807,bigbrain_0_2416_4170.nii,120592
increment_data,2552.6268694400787,2554.8629472255707,bigbrain_0_2416_4170.nii,120592
save_incremented,2691.841700077057,2771.7506642341614,bigbrain_0_2416_4170.nii,120592
load_img,1943.9003322124481,1944.269577741623,bigbrain_0_1208_0.nii,120429
increment_data,2061.1156430244446,2062.8243012428284,bigbrain_0_1208_0.nii,120429
save_incremented,2133.4040112495422,2411.257822751999,bigbrain_0_1208_0.nii,120429
load_img,2542.2286558151245,2542.233569383621,bigbrain_0_2416_4170.nii,120494
increment_data,2659.320705652237,2679.9045009613037,bigbrain_0_2416_4170.nii,120494
save_incremented,2806.8221707344055,2861.924765110016,bigbrain_0_2416_4170.nii,120494
load_img,1126.2556660175323,1127.1565523147583,bigbrain_0_3020_6255.nii,120482
increment_data,1226.9330446720123,1228.715316772461,bigbrain_0_3020_6255.nii,120482
save_incremented,1322.7732038497925,1377.9156975746155,bigbrain_0_3020_6255.nii,120482
load_img,2834.768770456314,2835.537954568863,bigbrain_0_3020_5560.nii,120349
increment_data,2917.834218263626,2938.773185491562,bigbrain_0_3020_5560.nii,120349
save_incremented,3020.512709379196,3166.943968772888,bigbrain_0_3020_5560.nii,120349
load_img,224.94018840789795,253.8933823108673,bigbrain_0_0_6255.nii,120375
increment_data,343.5945873260498,344.4694399833679,bigbrain_0_0_6255.nii,120375
save_incremented,408.0127625465393,458.99842143058777,bigbrain_0_0_6255.nii,120375
load_img,1964.1360142230988,1964.1416246891022,bigbrain_0_1208_5560.nii,120489
increment_data,2074.6516637802124,2075.848337173462,bigbrain_0_1208_5560.nii,120489
save_incremented,2165.8507220745087,2280.797144174576,bigbrain_0_1208_5560.nii,120489
load_img,3841.0836338996887,3842.1667737960815,bigbrain_0_1812_4170.nii,120672
increment_data,3842.890436887741,3844.2266249656677,bigbrain_0_1812_4170.nii,120672
save_incremented,3844.965250968933,3873.9498229026794,bigbrain_0_1812_4170.nii,120672
load_img,3758.9110691547394,3758.915364265442,bigbrain_0_4228_4170.nii,120680
increment_data,3778.0590193271637,3788.669084787369,bigbrain_0_4228_4170.nii,120680
save_incremented,3801.4040989875793,3963.173979282379,bigbrain_0_4228_4170.nii,120680
load_img,1415.5148484706879,1416.2902901172638,bigbrain_0_4228_3475.nii,120438
increment_data,1540.0103602409363,1543.6079034805298,bigbrain_0_4228_3475.nii,120438
save_incremented,1652.3491370677948,1706.9862115383148,bigbrain_0_4228_3475.nii,120438
load_img,969.8669888973236,970.4818189144135,bigbrain_0_1812_2085.nii,120379
increment_data,1093.2846250534058,1094.0141561031342,bigbrain_0_1812_2085.nii,120379
save_incremented,1200.1211535930634,1240.7096452713013,bigbrain_0_1812_2085.nii,120379
load_img,3184.9197192192078,3184.9240267276764,bigbrain_0_3624_2780.nii,120640
increment_data,3255.175285100937,3256.274381875992,bigbrain_0_3624_2780.nii,120640
save_incremented,3361.0819640159607,3432.36346077919,bigbrain_0_3624_2780.nii,120640
load_img,77.52675223350525,81.14714574813843,bigbrain_0_3020_2780.nii,120557
increment_data,108.29459691047668,109.0368812084198,bigbrain_0_3020_2780.nii,120557
save_incremented,228.11452889442444,400.3268868923187,bigbrain_0_3020_2780.nii,120557
load_img,445.96227741241455,451.1475384235382,bigbrain_0_1812_3475.nii,120354
increment_data,529.4667503833771,532.6217906475067,bigbrain_0_1812_3475.nii,120354
save_incremented,623.8507335186005,674.8181571960449,bigbrain_0_1812_3475.nii,120354
load_img,3562.227960586548,3562.7451832294464,bigbrain_0_4228_4170.nii,120314
increment_data,3642.460364341736,3645.0671050548553,bigbrain_0_4228_4170.nii,120314
save_incremented,3710.7983136177063,3841.5601794719696,bigbrain_0_4228_4170.nii,120314
load_img,2068.6924192905426,2069.606202363968,bigbrain_0_2416_6255.nii,120592
increment_data,2144.846219062805,2147.195657491684,bigbrain_0_2416_6255.nii,120592
save_incremented,2279.4022781848907,2365.7168095111847,bigbrain_0_2416_6255.nii,120592
load_img,2275.7830753326416,2275.7877581119537,bigbrain_0_2416_1390.nii,120672
increment_data,2406.686079263687,2407.6672716140747,bigbrain_0_2416_1390.nii,120672
save_incremented,2483.392715215683,2537.8154633045197,bigbrain_0_2416_1390.nii,120672
load_img,2827.2478046417236,2827.251844406128,bigbrain_0_0_4865.nii,120652
increment_data,2916.7999198436737,2918.3150882720947,bigbrain_0_0_4865.nii,120652
save_incremented,3002.0986354351044,3069.2321231365204,bigbrain_0_0_4865.nii,120652
load_img,2745.575576066971,2745.5835115909576,bigbrain_0_1812_5560.nii,120589
increment_data,2850.244646549225,2852.3741059303284,bigbrain_0_1812_5560.nii,120589
save_incremented,2941.9132034778595,2991.475870847702,bigbrain_0_1812_5560.nii,120589
load_img,41.29211688041687,42.187628507614136,bigbrain_0_4228_6255.nii,120340
increment_data,63.98935556411743,69.50836730003357,bigbrain_0_4228_6255.nii,120340
save_incremented,86.94573664665222,138.00007462501526,bigbrain_0_4228_6255.nii,120340
load_img,1835.5405201911926,1836.181726694107,bigbrain_0_0_3475.nii,120389
increment_data,1959.7617616653442,1962.3458466529846,bigbrain_0_0_3475.nii,120389
save_incremented,2073.6430099010468,2105.9980025291443,bigbrain_0_0_3475.nii,120389
load_img,3573.7384328842163,3573.742662668228,bigbrain_0_2416_5560.nii,120499
increment_data,3673.8305819034576,3686.9608561992645,bigbrain_0_2416_5560.nii,120499
save_incremented,3738.8146805763245,3817.006993293762,bigbrain_0_2416_5560.nii,120499
load_img,882.5336079597473,882.5390050411224,bigbrain_0_4228_2780.nii,120470
increment_data,975.3342101573944,976.4428977966309,bigbrain_0_4228_2780.nii,120470
save_incremented,1094.7507128715515,1160.6954052448273,bigbrain_0_4228_2780.nii,120470
load_img,3189.0671219825745,3191.6672360897064,bigbrain_0_3624_5560.nii,120290
increment_data,3266.3102033138275,3303.957768678665,bigbrain_0_3624_5560.nii,120290
save_incremented,3396.8899796009064,3483.081713438034,bigbrain_0_3624_5560.nii,120290
load_img,2952.4129061698914,2952.4175469875336,bigbrain_0_3020_5560.nii,120622
increment_data,3066.9503095149994,3071.4131553173065,bigbrain_0_3020_5560.nii,120622
save_incremented,3187.0318059921265,3312.143886566162,bigbrain_0_3020_5560.nii,120622
load_img,2383.7729625701904,2384.861937046051,bigbrain_0_1812_5560.nii,120324
increment_data,2470.4883980751038,2471.6499733924866,bigbrain_0_1812_5560.nii,120324
save_incremented,2555.493019104004,2620.384775161743,bigbrain_0_1812_5560.nii,120324
load_img,887.2720413208008,888.0496368408203,bigbrain_0_3020_2085.nii,120499
increment_data,984.1137802600861,1003.8796143531799,bigbrain_0_3020_2085.nii,120499
save_incremented,1116.7749404907227,1172.3998181819916,bigbrain_0_3020_2085.nii,120499
load_img,493.124817609787,493.1325685977936,bigbrain_0_1208_4865.nii,120541
increment_data,587.3511838912964,589.0165734291077,bigbrain_0_1208_4865.nii,120541
save_incremented,677.7350058555603,748.8744947910309,bigbrain_0_1208_4865.nii,120541
load_img,373.34373211860657,373.3516561985016,bigbrain_0_4228_695.nii,120516
increment_data,438.75159788131714,439.5685245990753,bigbrain_0_4228_695.nii,120516
save_incremented,513.251743555069,698.431503534317,bigbrain_0_4228_695.nii,120516
load_img,1136.7317926883698,1137.1423234939575,bigbrain_0_1208_6255.nii,120299
increment_data,1241.8380410671234,1290.3831760883331,bigbrain_0_1208_6255.nii,120299
save_incremented,1410.9480743408203,1510.771145582199,bigbrain_0_1208_6255.nii,120299
load_img,1307.5325565338135,1307.5389938354492,bigbrain_0_4228_2085.nii,120582
increment_data,1406.4117832183838,1407.6167578697205,bigbrain_0_4228_2085.nii,120582
save_incremented,1519.6721336841583,1588.6260018348694,bigbrain_0_4228_2085.nii,120582
load_img,2836.305461168289,2836.3107192516327,bigbrain_0_3020_5560.nii,120536
increment_data,2919.5275292396545,2938.773181915283,bigbrain_0_3020_5560.nii,120536
save_incremented,3019.7685508728027,3163.9336347579956,bigbrain_0_3020_5560.nii,120536
load_img,2955.6689188480377,2955.674306869507,bigbrain_0_3020_5560.nii,120429
increment_data,3078.402710199356,3080.833656311035,bigbrain_0_3020_5560.nii,120429
save_incremented,3189.6780438423157,3334.490757226944,bigbrain_0_3020_5560.nii,120429
load_img,887.5662131309509,888.0492961406708,bigbrain_0_1208_4170.nii,120690
increment_data,982.3630406856537,997.8176424503326,bigbrain_0_1208_4170.nii,120690
save_incremented,1099.2467448711395,1191.4437658786774,bigbrain_0_1208_4170.nii,120690
load_img,70.12940883636475,81.1395914554596,bigbrain_0_3624_695.nii,120499
increment_data,105.71020007133484,106.60785961151123,bigbrain_0_3624_695.nii,120499
save_incremented,226.6588649749756,338.9288020133972,bigbrain_0_3624_695.nii,120499
load_img,2007.3155689239502,2008.270821094513,bigbrain_0_1812_695.nii,120364
increment_data,2084.510306596756,2086.873645544052,bigbrain_0_1812_695.nii,120364
save_incremented,2190.8575768470764,2288.0114920139313,bigbrain_0_1812_695.nii,120364
load_img,951.974848985672,952.7325916290283,bigbrain_0_4228_0.nii,120332
increment_data,1057.5843443870544,1059.5333993434906,bigbrain_0_4228_0.nii,120332
save_incremented,1178.154779434204,1249.5304737091064,bigbrain_0_4228_0.nii,120332
load_img,2776.4869582653046,2777.1111772060394,bigbrain_0_1812_0.nii,120314
increment_data,2865.806695461273,2867.4321653842926,bigbrain_0_1812_0.nii,120314
save_incremented,2952.987672805786,3029.2451601028442,bigbrain_0_1812_0.nii,120314
load_img,998.1150841712952,1009.4136879444122,bigbrain_0_4228_2085.nii,120626
increment_data,1133.2706022262573,1174.0622317790985,bigbrain_0_4228_2085.nii,120626
save_incremented,1267.0748834609985,1308.3959574699402,bigbrain_0_4228_2085.nii,120626
load_img,3249.309981584549,3249.3145174980164,bigbrain_0_0_1390.nii,120293
increment_data,3344.065138578415,3348.087594985962,bigbrain_0_0_1390.nii,120293
save_incremented,3429.2416558265686,3567.5886809825897,bigbrain_0_0_1390.nii,120293
load_img,2403.8650975227356,2403.869237422943,bigbrain_0_3624_0.nii,120349
increment_data,2476.3824169635773,2509.64279961586,bigbrain_0_3624_0.nii,120349
save_incremented,2607.7005767822266,2718.412722349167,bigbrain_0_3624_0.nii,120349
load_img,3925.1348984241486,3926.1645534038544,bigbrain_0_3020_2780.nii,120438
increment_data,3926.720913887024,3927.915664434433,bigbrain_0_3020_2780.nii,120438
save_incremented,3928.511951684952,3958.3587193489075,bigbrain_0_3020_2780.nii,120438
load_img,409.3588035106659,409.93623757362366,bigbrain_0_3624_4865.nii,120669
increment_data,491.5106985569,492.8457338809967,bigbrain_0_3624_4865.nii,120669
save_incremented,580.6629981994629,812.7495131492615,bigbrain_0_3624_4865.nii,120669
load_img,3069.6903223991394,3072.1680686473846,bigbrain_0_3624_4170.nii,120644
increment_data,3187.415246486664,3188.280253648758,bigbrain_0_3624_4170.nii,120644
save_incremented,3264.8770780563354,3332.061440229416,bigbrain_0_3624_4170.nii,120644
load_img,1623.5232441425323,1623.5285058021545,bigbrain_0_4228_3475.nii,120400
increment_data,1709.6006886959076,1711.2267355918884,bigbrain_0_4228_3475.nii,120400
save_incremented,1836.1510417461395,1956.7251560688019,bigbrain_0_4228_3475.nii,120400
load_img,3634.360940217972,3635.030707359314,bigbrain_0_4228_4170.nii,120340
increment_data,3709.5211708545685,3711.280905008316,bigbrain_0_4228_4170.nii,120340
save_incremented,3743.866869211197,3870.2013351917267,bigbrain_0_4228_4170.nii,120340
load_img,3189.9831914901733,3193.2532119750977,bigbrain_0_1812_1390.nii,120308
increment_data,3271.654053926468,3351.9366476535797,bigbrain_0_1812_1390.nii,120308
save_incremented,3439.687134027481,3633.741661310196,bigbrain_0_1812_1390.nii,120308
load_img,2398.5235307216644,2400.4404089450836,bigbrain_0_1208_3475.nii,120311
increment_data,2472.1677012443542,2474.2142102718353,bigbrain_0_1208_3475.nii,120311
save_incremented,2557.3469812870026,2738.589257955551,bigbrain_0_1208_3475.nii,120311
load_img,3135.0380561351776,3146.6355469226837,bigbrain_0_3020_0.nii,120626
increment_data,3229.5853259563446,3263.4398250579834,bigbrain_0_3020_0.nii,120626
save_incremented,3376.4126393795013,3414.710918903351,bigbrain_0_3020_0.nii,120626
load_img,325.8088765144348,325.81530117988586,bigbrain_0_1812_4170.nii,120564
increment_data,384.72516202926636,385.90581488609314,bigbrain_0_1812_4170.nii,120564
save_incremented,446.0739483833313,504.3455057144165,bigbrain_0_1812_4170.nii,120564
load_img,1895.4051008224487,1906.3429214954376,bigbrain_0_1812_695.nii,120296
increment_data,2040.6490852832794,2070.1278173923492,bigbrain_0_1812_695.nii,120296
save_incremented,2140.4501898288727,2187.7786197662354,bigbrain_0_1812_695.nii,120296
load_img,1074.8322796821594,1074.8365552425385,bigbrain_0_3020_3475.nii,120577
increment_data,1184.9148182868958,1186.2726154327393,bigbrain_0_3020_3475.nii,120577
save_incremented,1276.3038008213043,1320.9570004940033,bigbrain_0_3020_3475.nii,120577
load_img,2098.0954642295837,2098.362246274948,bigbrain_0_3020_695.nii,120470
increment_data,2215.699313402176,2217.411050796509,bigbrain_0_3020_695.nii,120470
save_incremented,2347.3472197055817,2411.788251876831,bigbrain_0_3020_695.nii,120470
load_img,1781.5160491466522,1781.5210320949554,bigbrain_0_1208_5560.nii,120460
increment_data,1914.963868379593,1919.0777263641357,bigbrain_0_1208_5560.nii,120460
save_incremented,2044.141405582428,2081.7228302955627,bigbrain_0_1208_5560.nii,120460
load_img,884.5210077762604,884.5258975028992,bigbrain_0_4228_2780.nii,120680
increment_data,976.2665305137634,977.4893815517426,bigbrain_0_4228_2780.nii,120680
save_incremented,1095.8128938674927,1157.6113963127136,bigbrain_0_4228_2780.nii,120680
load_img,1043.2321999073029,1043.6762158870697,bigbrain_0_4228_2085.nii,120314
increment_data,1161.9357905387878,1174.0782668590546,bigbrain_0_4228_2085.nii,120314
save_incremented,1267.2706673145294,1347.343233346939,bigbrain_0_4228_2085.nii,120314
load_img,1456.226756811142,1456.231464624405,bigbrain_0_2416_0.nii,120511
increment_data,1577.9663605690002,1579.7837057113647,bigbrain_0_2416_0.nii,120511
save_incremented,1668.7060692310333,1725.9157843589783,bigbrain_0_2416_0.nii,120511
load_img,883.621129989624,888.627810716629,bigbrain_0_4228_1390.nii,120317
increment_data,994.64976978302,998.7392795085907,bigbrain_0_4228_1390.nii,120317
save_incremented,1099.622314453125,1187.7107901573181,bigbrain_0_4228_1390.nii,120317
load_img,1469.7624900341034,1488.9231255054474,bigbrain_0_1208_5560.nii,120296
increment_data,1609.7377197742462,1642.8396635055542,bigbrain_0_1208_5560.nii,120296
save_incremented,1723.603990316391,1773.93021774292,bigbrain_0_1208_5560.nii,120296
load_img,1895.7281668186188,1895.7327244281769,bigbrain_0_3624_2085.nii,120281
increment_data,2026.273209810257,2034.6440596580505,bigbrain_0_3624_2085.nii,120281
save_incremented,2096.5110397338867,2146.695968389511,bigbrain_0_3624_2085.nii,120281
load_img,69.56863260269165,81.12716865539551,bigbrain_0_4228_4865.nii,120612
increment_data,101.37550592422485,103.43811750411987,bigbrain_0_4228_4865.nii,120612
save_incremented,163.55173182487488,373.2181890010834,bigbrain_0_4228_4865.nii,120612
load_img,470.1992139816284,472.4276223182678,bigbrain_0_0_0.nii,120676
increment_data,542.4145138263702,544.4691722393036,bigbrain_0_0_0.nii,120676
save_incremented,620.7566094398499,688.497317314148,bigbrain_0_0_0.nii,120676
load_img,81.23519802093506,85.12915968894958,bigbrain_0_0_0.nii,120296
increment_data,147.6189305782318,178.62611293792725,bigbrain_0_0_0.nii,120296
save_incremented,181.20465540885925,233.32320427894592,bigbrain_0_0_0.nii,120296
load_img,2092.1037912368774,2092.1081759929657,bigbrain_0_2416_4170.nii,120561
increment_data,2195.771623849869,2197.4493460655212,bigbrain_0_2416_4170.nii,120561
save_incremented,2342.872669696808,2445.525067806244,bigbrain_0_2416_4170.nii,120561
load_img,687.7247881889343,687.7300102710724,bigbrain_0_1208_4170.nii,120553
increment_data,802.9485619068146,803.8035185337067,bigbrain_0_1208_4170.nii,120553
save_incremented,891.3206491470337,989.6503937244415,bigbrain_0_1208_4170.nii,120553
load_img,2877.871744155884,2878.784786462784,bigbrain_0_3624_2780.nii,120317
increment_data,2962.713994026184,2964.457255125046,bigbrain_0_3624_2780.nii,120317
save_incremented,3096.691219329834,3186.427223443985,bigbrain_0_3624_2780.nii,120317
load_img,345.16596269607544,345.71041798591614,bigbrain_0_1208_695.nii,120429
increment_data,419.30365228652954,420.5146269798279,bigbrain_0_1208_695.nii,120429
save_incremented,492.8473286628723,588.386470079422,bigbrain_0_1208_695.nii,120429
load_img,438.49878454208374,439.2714366912842,bigbrain_0_1208_695.nii,120612
increment_data,510.1860136985779,511.65045404434204,bigbrain_0_1208_695.nii,120612
save_incremented,616.8583512306213,674.220600605011,bigbrain_0_1208_695.nii,120612
load_img,1489.766798734665,1490.5249621868134,bigbrain_0_1812_6255.nii,120589
increment_data,1620.5172173976898,1631.2448954582214,bigbrain_0_1812_6255.nii,120589
save_incremented,1710.135891675949,1798.2886369228363,bigbrain_0_1812_6255.nii,120589
load_img,2923.0369679927826,2923.041388273239,bigbrain_0_3624_2780.nii,120561
increment_data,3001.4659819602966,3002.3721861839294,bigbrain_0_3624_2780.nii,120561
save_incremented,3159.2092628479004,3225.2338149547577,bigbrain_0_3624_2780.nii,120561
load_img,1965.400928735733,1965.4052584171295,bigbrain_0_2416_2085.nii,120664
increment_data,2075.563197374344,2076.9797580242157,bigbrain_0_2416_2085.nii,120664
save_incremented,2166.9202671051025,2222.2682127952576,bigbrain_0_2416_2085.nii,120664
load_img,3988.3951284885406,3989.2967958450317,bigbrain_0_1208_2780.nii,120438
increment_data,3989.9623262882233,3990.8084800243378,bigbrain_0_1208_2780.nii,120438
save_incremented,3991.2353744506836,4015.109484434128,bigbrain_0_1208_2780.nii,120438
load_img,577.539458990097,581.9488565921783,bigbrain_0_1812_2085.nii,120287
increment_data,671.6679649353027,707.0910050868988,bigbrain_0_1812_2085.nii,120287
save_incremented,810.8640813827515,847.6816961765289,bigbrain_0_1812_2085.nii,120287
load_img,1611.2773733139038,1611.981952905655,bigbrain_0_1208_6255.nii,120541
increment_data,1691.8992681503296,1695.9352703094482,bigbrain_0_1208_6255.nii,120541
save_incremented,1792.274007320404,1877.3266189098358,bigbrain_0_1208_6255.nii,120541
load_img,4024.0701429843903,4024.690864801407,bigbrain_0_1812_5560.nii,120672
increment_data,4025.0649371147156,4025.921179294586,bigbrain_0_1812_5560.nii,120672
save_incremented,4026.517624616623,4045.0391499996185,bigbrain_0_1812_5560.nii,120672
load_img,3430.7072145938873,3430.7114639282227,bigbrain_0_0_1390.nii,120672
increment_data,3536.1740729808807,3537.18879365921,bigbrain_0_0_1390.nii,120672
save_incremented,3613.4482526779175,3719.2539389133453,bigbrain_0_0_1390.nii,120672
load_img,3530.587379217148,3533.4642357826233,bigbrain_0_4228_4170.nii,120626
increment_data,3608.0086863040924,3639.842446565628,bigbrain_0_4228_4170.nii,120626
save_incremented,3709.271444797516,3909.893074989319,bigbrain_0_4228_4170.nii,120626
load_img,447.1642258167267,448.8058066368103,bigbrain_0_0_0.nii,120489
