driver_program,0,912.8836727142334,/pmem1-data/val/spark-1570598928-optaneAD_1it_25cpus_120delay_withpc-4,allfiles
save_incremented,107.77239346504211,118.38907885551453,bigbrain_2310_4832_0.nii,125131
load_img,105.6505081653595,106.95146584510803,bigbrain_2310_4228_695.nii,125104
increment_data,106.95774793624878,108.06465411186218,bigbrain_2310_4228_695.nii,125104
save_incremented,108.06493592262268,121.70962715148926,bigbrain_2310_4228_695.nii,125104
load_img,105.8484525680542,107.14689135551453,bigbrain_6160_5436_4865.nii,125098
increment_data,107.16039395332336,108.02764415740967,bigbrain_6160_5436_4865.nii,125098
save_incremented,108.02790474891663,122.50231194496155,bigbrain_6160_5436_4865.nii,125098
load_img,106.13667583465576,107.17519998550415,bigbrain_770_2416_5560.nii,125089
increment_data,107.18255400657654,108.11393690109253,bigbrain_770_2416_5560.nii,125089
save_incremented,108.11419701576233,122.60005688667297,bigbrain_770_2416_5560.nii,125089
load_img,106.05900883674622,107.364910364151,bigbrain_770_1812_695.nii,125137
increment_data,107.37088704109192,108.12883162498474,bigbrain_770_1812_695.nii,125137
save_incremented,108.12906694412231,122.01774263381958,bigbrain_770_1812_695.nii,125137
load_img,106.11245536804199,107.53603649139404,bigbrain_3850_1812_0.nii,125122
increment_data,107.54173541069031,108.41592502593994,bigbrain_3850_1812_0.nii,125122
save_incremented,108.41652703285217,123.71562695503235,bigbrain_3850_1812_0.nii,125122
load_img,105.92583203315735,107.65744638442993,bigbrain_770_5436_695.nii,125116
increment_data,107.66443610191345,108.53521704673767,bigbrain_770_5436_695.nii,125116
save_incremented,108.5354380607605,120.64515018463135,bigbrain_770_5436_695.nii,125116
load_img,107.07861328125,107.98592829704285,bigbrain_0_604_0.nii,125113
increment_data,107.99116063117981,109.79171752929688,bigbrain_0_604_0.nii,125113
