driver_program,0,869.186311006546,/pmem1-data/val/spark-1570615045-optaneAD_1it_96cpus_0delay_npc-4,allfiles
save_incremented,103.78221249580383,157.7381534576416,bigbrain_4620_2416_4170.nii,131065
load_img,99.19879722595215,100.95487022399902,bigbrain_1540_3624_0.nii,130993
increment_data,100.96205449104309,103.78941106796265,bigbrain_1540_3624_0.nii,130993
save_incremented,103.79038619995117,168.31008553504944,bigbrain_1540_3624_0.nii,130993
load_img,99.18204140663147,100.96773886680603,bigbrain_3080_5436_4170.nii,131073
increment_data,100.98072266578674,103.94670152664185,bigbrain_3080_5436_4170.nii,131073
save_incremented,103.9472541809082,144.72722792625427,bigbrain_3080_5436_4170.nii,131073
load_img,99.04056739807129,100.9728193283081,bigbrain_3850_5436_2780.nii,130942
increment_data,100.9833402633667,103.92538213729858,bigbrain_3850_5436_2780.nii,130942
save_incremented,103.92617201805115,144.9668288230896,bigbrain_3850_5436_2780.nii,130942
load_img,99.03590536117554,100.9731879234314,bigbrain_5390_4228_5560.nii,130990
increment_data,100.98864245414734,103.645756483078,bigbrain_5390_4228_5560.nii,130990
save_incremented,103.64930963516235,118.87236618995667,bigbrain_5390_4228_5560.nii,130990
load_img,98.96806406974792,101.00251531600952,bigbrain_6930_3020_2085.nii,131080
increment_data,101.01223754882812,104.77933716773987,bigbrain_6930_3020_2085.nii,131080
save_incremented,104.78028297424316,148.33501815795898,bigbrain_6930_3020_2085.nii,131080
load_img,99.03073358535767,101.02561521530151,bigbrain_3080_4228_2780.nii,131022
increment_data,101.03974080085754,103.85568189620972,bigbrain_3080_4228_2780.nii,131022
save_incremented,103.85612058639526,137.3329861164093,bigbrain_3080_4228_2780.nii,131022
load_img,99.12614274024963,101.02924847602844,bigbrain_0_1208_695.nii,131092
increment_data,101.03974771499634,104.91080832481384,bigbrain_0_1208_695.nii,131092
save_incremented,104.91181349754333,141.32046222686768,bigbrain_0_1208_695.nii,131092
load_img,99.05069351196289,101.03262090682983,bigbrain_4620_4832_2780.nii,130927
increment_data,101.04667234420776,103.85075879096985,bigbrain_4620_4832_2780.nii,130927
save_incremented,103.85167980194092,142.08730220794678,bigbrain_4620_4832_2780.nii,130927
load_img,99.00616121292114,101.0376558303833,bigbrain_6160_4832_3475.nii,131041
increment_data,101.04437685012817,104.99443626403809,bigbrain_6160_4832_3475.nii,131041
save_incremented,104.99505186080933,150.3262221813202,bigbrain_6160_4832_3475.nii,131041
load_img,99.02025842666626,101.04659819602966,bigbrain_770_3020_3475.nii,130930
increment_data,101.05792427062988,103.96333742141724,bigbrain_770_3020_3475.nii,130930
save_incremented,103.96398496627808,163.55143332481384,bigbrain_770_3020_3475.nii,130930
load_img,99.11922669410706,101.0633237361908,bigbrain_770_5436_0.nii,130831
increment_data,101.07579350471497,103.8955614566803,bigbrain_770_5436_0.nii,130831
save_incremented,103.89609336853027,148.22214913368225,bigbrain_770_5436_0.nii,130831
load_img,99.00666093826294,101.08048987388611,bigbrain_770_1208_695.nii,130936
increment_data,101.09503674507141,105.06103110313416,bigbrain_770_1208_695.nii,130936
save_incremented,105.06137084960938,168.761545419693,bigbrain_770_1208_695.nii,130936
load_img,98.8417637348175,101.08430552482605,bigbrain_3080_4228_0.nii,130999
increment_data,101.09314203262329,104.81094646453857,bigbrain_3080_4228_0.nii,130999
save_incremented,104.81197142601013,142.52831196784973,bigbrain_3080_4228_0.nii,130999
load_img,98.82983779907227,101.08954191207886,bigbrain_6160_5436_3475.nii,131076
increment_data,101.10444211959839,105.04242467880249,bigbrain_6160_5436_3475.nii,131076
save_incremented,105.04296636581421,143.0974338054657,bigbrain_6160_5436_3475.nii,131076
load_img,98.99800634384155,101.09610342979431,bigbrain_2310_2416_6255.nii,131017
increment_data,101.1262309551239,103.98968768119812,bigbrain_2310_2416_6255.nii,131017
save_incremented,103.99001955986023,157.1763458251953,bigbrain_2310_2416_6255.nii,131017
load_img,99.09768533706665,101.12673163414001,bigbrain_2310_604_2780.nii,130996
increment_data,101.13388633728027,104.98366975784302,bigbrain_2310_604_2780.nii,130996
save_incremented,104.98452973365784,153.00637459754944,bigbrain_2310_604_2780.nii,130996
load_img,98.91980409622192,101.12548470497131,bigbrain_6930_1812_695.nii,130963
increment_data,101.14010453224182,105.00642323493958,bigbrain_6930_1812_695.nii,130963
save_incremented,105.00744414329529,131.50917267799377,bigbrain_6930_1812_695.nii,130963
load_img,99.29466700553894,101.12859058380127,bigbrain_3850_1208_5560.nii,131059
increment_data,101.13924717903137,104.87756872177124,bigbrain_3850_1208_5560.nii,131059
save_incremented,104.87885069847107,144.29575061798096,bigbrain_3850_1208_5560.nii,131059
load_img,99.01350831985474,101.13243007659912,bigbrain_6160_3020_695.nii,130924
increment_data,101.15051770210266,103.89675283432007,bigbrain_6160_3020_695.nii,130924
save_incremented,103.897225856781,141.90680932998657,bigbrain_6160_3020_695.nii,130924
load_img,98.94887733459473,101.13480591773987,bigbrain_1540_1812_3475.nii,131035
increment_data,101.14192914962769,105.07175636291504,bigbrain_1540_1812_3475.nii,131035
save_incremented,105.07220506668091,152.72288846969604,bigbrain_1540_1812_3475.nii,131035
load_img,98.9048683643341,101.13978505134583,bigbrain_5390_2416_695.nii,130966
increment_data,101.15393304824829,104.81705284118652,bigbrain_5390_2416_695.nii,130966
save_incremented,104.81786799430847,142.5177459716797,bigbrain_5390_2416_695.nii,130966
load_img,98.89604926109314,101.14133024215698,bigbrain_6930_604_1390.nii,131095
increment_data,101.14901232719421,102.70401978492737,bigbrain_6930_604_1390.nii,131095
save_incremented,102.7048990726471,167.02579307556152,bigbrain_6930_604_1390.nii,131095
load_img,98.83391523361206,101.14746689796448,bigbrain_2310_0_695.nii,131008
increment_data,101.16431665420532,105.02529859542847,bigbrain_2310_0_695.nii,131008
save_incremented,105.02593326568604,160.72680521011353,bigbrain_2310_0_695.nii,131008
load_img,98.96331787109375,101.1506736278534,bigbrain_2310_0_3475.nii,131070
increment_data,101.16253566741943,104.99557757377625,bigbrain_2310_0_3475.nii,131070
save_incremented,104.99630784988403,138.76249980926514,bigbrain_2310_0_3475.nii,131070
load_img,99.24353551864624,101.1634578704834,bigbrain_770_0_1390.nii,130972
increment_data,101.17931771278381,103.87903213500977,bigbrain_770_0_1390.nii,130972
save_incremented,103.8794219493866,143.4685492515564,bigbrain_770_0_1390.nii,130972
load_img,98.84912133216858,101.1659562587738,bigbrain_3850_2416_4865.nii,130900
increment_data,101.1837842464447,104.93500328063965,bigbrain_3850_2416_4865.nii,130900
save_incremented,104.93551588058472,141.8658573627472,bigbrain_3850_2416_4865.nii,130900
load_img,99.09018874168396,101.17388391494751,bigbrain_6160_1812_4170.nii,130872
increment_data,101.18154644966125,103.99946308135986,bigbrain_6160_1812_4170.nii,130872
save_incremented,103.99982786178589,158.32258796691895,bigbrain_6160_1812_4170.nii,130872
load_img,99.01538062095642,101.19559359550476,bigbrain_6930_2416_2085.nii,131086
increment_data,101.20655941963196,104.83244776725769,bigbrain_6930_2416_2085.nii,131086
save_incremented,104.8332622051239,153.44861483573914,bigbrain_6930_2416_2085.nii,131086
load_img,98.93894505500793,101.20599102973938,bigbrain_6160_0_3475.nii,131002
increment_data,101.22436690330505,105.06082916259766,bigbrain_6160_0_3475.nii,131002
save_incremented,105.06135582923889,157.31524085998535,bigbrain_6160_0_3475.nii,131002
load_img,99.08547902107239,101.20801973342896,bigbrain_3080_0_4865.nii,131068
increment_data,101.21466660499573,104.93329071998596,bigbrain_3080_0_4865.nii,131068
save_incremented,104.93407011032104,150.21690893173218,bigbrain_3080_0_4865.nii,131068
load_img,99.28763818740845,101.22836804389954,bigbrain_6930_3624_6255.nii,130987
increment_data,101.23543334007263,104.7043685913086,bigbrain_6930_3624_6255.nii,130987
save_incremented,104.70512199401855,133.14841222763062,bigbrain_6930_3624_6255.nii,130987
load_img,99.11434626579285,101.29761743545532,bigbrain_2310_2416_0.nii,130893
increment_data,101.30464482307434,105.09671068191528,bigbrain_2310_2416_0.nii,130893
save_incremented,105.09725308418274,168.31086349487305,bigbrain_2310_2416_0.nii,130893
load_img,99.18136763572693,101.31416773796082,bigbrain_6160_0_1390.nii,131032
increment_data,101.32102966308594,105.01960587501526,bigbrain_6160_0_1390.nii,131032
save_incremented,105.02031087875366,168.811696767807,bigbrain_6160_0_1390.nii,131032
load_img,99.22955799102783,101.32232713699341,bigbrain_4620_3624_6255.nii,130933
increment_data,101.33265018463135,105.03371477127075,bigbrain_4620_3624_6255.nii,130933
save_incremented,105.03447484970093,168.39870738983154,bigbrain_4620_3624_6255.nii,130933
load_img,99.19487404823303,101.33684301376343,bigbrain_3850_1812_695.nii,130975
increment_data,101.34845972061157,105.10555791854858,bigbrain_3850_1812_695.nii,130975
save_incremented,105.10592246055603,161.7258539199829,bigbrain_3850_1812_695.nii,130975
load_img,99.03329491615295,101.39190554618835,bigbrain_4620_604_2085.nii,130954
increment_data,101.41457891464233,103.85660195350647,bigbrain_4620_604_2085.nii,130954
save_incremented,103.85700964927673,163.67399287223816,bigbrain_4620_604_2085.nii,130954
load_img,99.15570139884949,101.3876850605011,bigbrain_6160_1812_695.nii,131005
increment_data,101.41081047058105,104.96541166305542,bigbrain_6160_1812_695.nii,131005
save_incremented,104.96598529815674,131.67120718955994,bigbrain_6160_1812_695.nii,131005
load_img,99.2787094116211,101.61907386779785,bigbrain_4620_3020_695.nii,130981
increment_data,101.63639426231384,105.11685228347778,bigbrain_4620_3020_695.nii,130981
save_incremented,105.11713814735413,127.88035535812378,bigbrain_4620_3020_695.nii,130981
load_img,98.80084443092346,101.61396503448486,bigbrain_5390_0_4170.nii,130951
increment_data,101.64201307296753,104.69563031196594,bigbrain_5390_0_4170.nii,130951
save_incremented,104.69608187675476,160.39750266075134,bigbrain_5390_0_4170.nii,130951
load_img,99.37395930290222,101.61987066268921,bigbrain_6160_5436_5560.nii,130939
increment_data,101.64334082603455,105.05860114097595,bigbrain_6160_5436_5560.nii,130939
save_incremented,105.05892443656921,131.10931944847107,bigbrain_6160_5436_5560.nii,130939
load_img,113.86590814590454,114.30370855331421,bigbrain_2310_2416_4865.nii,130882
increment_data,114.3099775314331,115.84063911437988,bigbrain_2310_2416_4865.nii,130882
save_incremented,115.84091067314148,160.80336546897888,bigbrain_2310_2416_4865.nii,130882
load_img,114.28262448310852,115.1954448223114,bigbrain_0_604_695.nii,130825
increment_data,115.20545244216919,117.13826084136963,bigbrain_0_604_695.nii,130825
save_incremented,117.14428949356079,159.54491710662842,bigbrain_0_604_695.nii,130825
load_img,114.98812627792358,115.48523259162903,bigbrain_2310_4228_695.nii,130813
increment_data,115.55894660949707,116.31156301498413,bigbrain_2310_4228_695.nii,130813
save_incremented,116.31181907653809,153.9160611629486,bigbrain_2310_4228_695.nii,130813
load_img,115.37990140914917,115.8215823173523,bigbrain_0_604_0.nii,130843
increment_data,115.83294796943665,116.72020983695984,bigbrain_0_604_0.nii,130843
save_incremented,116.7204110622406,163.0448260307312,bigbrain_0_604_0.nii,130843
load_img,115.43324732780457,115.86083126068115,bigbrain_0_3624_0.nii,130816
increment_data,115.87182354927063,116.6109528541565,bigbrain_0_3624_0.nii,130816
save_incremented,116.61113572120667,154.94792294502258,bigbrain_0_3624_0.nii,130816
load_img,115.59609317779541,116.3099946975708,bigbrain_2310_4832_0.nii,130897
increment_data,116.32035541534424,117.70153570175171,bigbrain_2310_4832_0.nii,130897
save_incremented,117.7017617225647,168.3127703666687,bigbrain_2310_4832_0.nii,130897
load_img,115.36475539207458,116.56846141815186,bigbrain_770_5436_6255.nii,130921
increment_data,116.57966136932373,117.88296961784363,bigbrain_770_5436_6255.nii,130921
save_incremented,117.88323068618774,151.1254587173462,bigbrain_770_5436_6255.nii,130921
load_img,116.0964241027832,116.75379157066345,bigbrain_1540_4832_695.nii,130870
increment_data,116.76471138000488,118.15484285354614,bigbrain_1540_4832_695.nii,130870
save_incremented,118.15508389472961,154.22376775741577,bigbrain_1540_4832_695.nii,130870
load_img,119.59300422668457,121.26309156417847,bigbrain_5390_2416_1390.nii,130855
increment_data,121.37608456611633,126.67465257644653,bigbrain_5390_2416_1390.nii,130855
save_incremented,126.67499017715454,146.22683238983154,bigbrain_5390_2416_1390.nii,130855
load_img,122.49887728691101,124.1795551776886,bigbrain_770_4228_5560.nii,130819
increment_data,124.22977685928345,125.32361102104187,bigbrain_770_4228_5560.nii,130819
save_incremented,125.32384085655212,169.53952431678772,bigbrain_770_4228_5560.nii,130819
load_img,123.8188247680664,126.66195964813232,bigbrain_3850_1812_0.nii,130852
increment_data,126.66968703269958,131.55839490890503,bigbrain_3850_1812_0.nii,130852
save_incremented,131.5587441921234,143.86990785598755,bigbrain_3850_1812_0.nii,130852
load_img,124.52326369285583,126.68890428543091,bigbrain_6160_604_1390.nii,130906
increment_data,126.6960289478302,131.5713813304901,bigbrain_6160_604_1390.nii,130906
save_incremented,131.57158994674683,167.72707796096802,bigbrain_6160_604_1390.nii,130906
load_img,124.97481036186218,127.35643362998962,bigbrain_6160_5436_4865.nii,130846
increment_data,127.37108325958252,131.6416199207306,bigbrain_6160_5436_4865.nii,130846
save_incremented,131.64184713363647,169.20355033874512,bigbrain_6160_5436_4865.nii,130846
load_img,125.22110915184021,127.36762928962708,bigbrain_770_5436_695.nii,130912
increment_data,127.37866950035095,131.67012429237366,bigbrain_770_5436_695.nii,130912
