driver_program,0,1030.5628218650818,/home/val/spark-1570899837-localAD_1it_96cpus_0delay_npc_em-0,allfiles
load_img,13.603378057479858,13.605400323867798,bigbrain_0_2416_4865.nii,152418
increment_data,13.605947971343994,19.997519969940186,bigbrain_0_2416_4865.nii,152418
save_incremented,19.997674226760864,60.41054701805115,bigbrain_0_2416_4865.nii,152418
load_img,13.607973575592041,13.61111068725586,bigbrain_0_3020_4865.nii,152348
increment_data,13.612001180648804,20.239405870437622,bigbrain_0_3020_4865.nii,152348
save_incremented,20.239660501480103,24.04417657852173,bigbrain_0_3020_4865.nii,152348
load_img,13.611638307571411,13.61405348777771,bigbrain_0_4228_6255.nii,152309
increment_data,13.614634275436401,20.54887056350708,bigbrain_0_4228_6255.nii,152309
save_incremented,20.549606323242188,22.690645217895508,bigbrain_0_4228_6255.nii,152309
load_img,13.612311363220215,13.614250659942627,bigbrain_0_4228_4865.nii,152387
increment_data,13.61470627784729,20.671719789505005,bigbrain_0_4228_4865.nii,152387
save_incremented,20.6725115776062,24.18645167350769,bigbrain_0_4228_4865.nii,152387
load_img,13.613937854766846,13.615914344787598,bigbrain_0_2416_2780.nii,152379
increment_data,13.616575479507446,20.865248918533325,bigbrain_0_2416_2780.nii,152379
save_incremented,20.86544966697693,24.515031337738037,bigbrain_0_2416_2780.nii,152379
load_img,13.615301370620728,13.617063283920288,bigbrain_0_4228_4865.nii,152405
increment_data,13.617605686187744,20.68425440788269,bigbrain_0_4228_4865.nii,152405
save_incremented,20.684481859207153,22.543222904205322,bigbrain_0_4228_4865.nii,152405
load_img,13.615190267562866,13.617178201675415,bigbrain_0_4228_6255.nii,152463
increment_data,13.617663383483887,20.550967931747437,bigbrain_0_4228_6255.nii,152463
save_incremented,20.551442623138428,24.87781071662903,bigbrain_0_4228_6255.nii,152463
load_img,13.617046356201172,13.61863088607788,bigbrain_0_4228_4865.nii,152483
increment_data,13.619180679321289,20.433207988739014,bigbrain_0_4228_4865.nii,152483
save_incremented,20.433422803878784,24.12046217918396,bigbrain_0_4228_4865.nii,152483
load_img,13.616922378540039,13.619410514831543,bigbrain_0_2416_4865.nii,152342
increment_data,13.620023012161255,19.997392892837524,bigbrain_0_2416_4865.nii,152342
save_incremented,19.997544050216675,58.02911329269409,bigbrain_0_2416_4865.nii,152342
load_img,13.620290279388428,13.621847867965698,bigbrain_0_3624_695.nii,152413
increment_data,13.622402667999268,19.448928356170654,bigbrain_0_3624_695.nii,152413
save_incremented,19.449156999588013,22.420949459075928,bigbrain_0_3624_695.nii,152413
load_img,13.620292663574219,13.622040510177612,bigbrain_0_2416_2780.nii,152371
increment_data,13.622589588165283,20.625288248062134,bigbrain_0_2416_2780.nii,152371
save_incremented,20.625510692596436,23.96811866760254,bigbrain_0_2416_2780.nii,152371
load_img,13.621194124221802,13.623081922531128,bigbrain_0_2416_4865.nii,152392
increment_data,13.623628854751587,19.880304098129272,bigbrain_0_2416_4865.nii,152392
save_incremented,19.880470275878906,60.6009955406189,bigbrain_0_2416_4865.nii,152392
load_img,13.624682188034058,13.627405881881714,bigbrain_0_2416_4865.nii,152361
increment_data,13.628247737884521,19.99791646003723,bigbrain_0_2416_4865.nii,152361
save_incremented,19.998132705688477,21.8463294506073,bigbrain_0_2416_4865.nii,152361
load_img,13.624940872192383,13.627400636672974,bigbrain_0_3020_2780.nii,152376
increment_data,13.628320455551147,20.865707635879517,bigbrain_0_3020_2780.nii,152376
save_incremented,20.86587166786194,76.5898129940033,bigbrain_0_3020_2780.nii,152376
load_img,13.627627849578857,13.629685878753662,bigbrain_0_2416_2780.nii,152449
increment_data,13.630369901657104,20.86765956878662,bigbrain_0_2416_2780.nii,152449
save_incremented,20.86788034439087,24.58845853805542,bigbrain_0_2416_2780.nii,152449
load_img,13.628514528274536,13.630968570709229,bigbrain_0_2416_2780.nii,152357
increment_data,13.631758689880371,20.86495590209961,bigbrain_0_2416_2780.nii,152357
save_incremented,20.86514902114868,24.35746431350708,bigbrain_0_2416_2780.nii,152357
load_img,13.63035774230957,13.63211965560913,bigbrain_0_3020_4865.nii,152460
increment_data,13.632730722427368,20.243794441223145,bigbrain_0_3020_4865.nii,152460
save_incremented,20.24400520324707,22.56394386291504,bigbrain_0_3020_4865.nii,152460
load_img,13.63036847114563,13.632391929626465,bigbrain_0_2416_2780.nii,152498
increment_data,13.632968425750732,20.87012267112732,bigbrain_0_2416_2780.nii,152498
save_incremented,20.87040400505066,77.46709561347961,bigbrain_0_2416_2780.nii,152498
load_img,13.630921602249146,13.632673978805542,bigbrain_0_3624_695.nii,152409
increment_data,13.633212089538574,19.33273983001709,bigbrain_0_3624_695.nii,152409
save_incremented,19.332953691482544,21.79893660545349,bigbrain_0_3624_695.nii,152409
load_img,13.631278276443481,13.633246183395386,bigbrain_0_4228_6255.nii,152353
increment_data,13.633780717849731,20.325011014938354,bigbrain_0_4228_6255.nii,152353
save_incremented,20.325180292129517,22.475205421447754,bigbrain_0_4228_6255.nii,152353
load_img,13.632073402404785,13.633895874023438,bigbrain_0_3020_2780.nii,152488
increment_data,13.634407043457031,20.866159200668335,bigbrain_0_3020_2780.nii,152488
save_incremented,20.86644411087036,25.138988256454468,bigbrain_0_3020_2780.nii,152488
load_img,13.632244110107422,13.634164810180664,bigbrain_0_2416_2780.nii,152467
increment_data,13.634719133377075,20.865193128585815,bigbrain_0_2416_2780.nii,152467
save_incremented,20.8654043674469,24.41731572151184,bigbrain_0_2416_2780.nii,152467
load_img,13.63288927078247,13.634653329849243,bigbrain_0_2416_4865.nii,152422
increment_data,13.635141372680664,19.99763798713684,bigbrain_0_2416_4865.nii,152422
save_incremented,19.997853994369507,59.32499647140503,bigbrain_0_2416_4865.nii,152422
load_img,13.631192207336426,13.634583711624146,bigbrain_0_2416_4865.nii,152401
increment_data,13.63543701171875,19.997676849365234,bigbrain_0_2416_4865.nii,152401
save_incremented,19.997894048690796,58.90593504905701,bigbrain_0_2416_4865.nii,152401
load_img,13.633341789245605,13.635108947753906,bigbrain_0_3020_2780.nii,152471
increment_data,13.635620594024658,20.866164207458496,bigbrain_0_3020_2780.nii,152471
save_incremented,20.866394996643066,24.929877996444702,bigbrain_0_3020_2780.nii,152471
load_img,13.633594512939453,13.63548755645752,bigbrain_0_3020_2780.nii,152397
increment_data,13.636031866073608,20.866224765777588,bigbrain_0_3020_2780.nii,152397
save_incremented,20.866419315338135,24.249878406524658,bigbrain_0_3020_2780.nii,152397
load_img,13.633683443069458,13.63628625869751,bigbrain_0_4228_4865.nii,152475
increment_data,13.63728952407837,20.671079635620117,bigbrain_0_4228_4865.nii,152475
save_incremented,20.671257495880127,23.121761798858643,bigbrain_0_4228_4865.nii,152475
load_img,13.634472131729126,13.636699676513672,bigbrain_0_4228_6255.nii,152430
increment_data,13.63724422454834,20.550922632217407,bigbrain_0_4228_6255.nii,152430
save_incremented,20.551558017730713,24.32420778274536,bigbrain_0_4228_6255.nii,152430
load_img,13.63511872291565,13.63818645477295,bigbrain_0_3020_2780.nii,152440
increment_data,13.639339447021484,20.865710258483887,bigbrain_0_3020_2780.nii,152440
save_incremented,20.865891695022583,23.771982192993164,bigbrain_0_3020_2780.nii,152440
load_img,21.803468227386475,21.895567178726196,bigbrain_0_4228_695.nii,152409
increment_data,21.89651107788086,37.9948148727417,bigbrain_0_4228_695.nii,152409
save_incremented,37.99495244026184,40.12027645111084,bigbrain_0_4228_695.nii,152409
load_img,21.85079789161682,21.913679838180542,bigbrain_0_0_6255.nii,152361
increment_data,21.914385080337524,37.974658250808716,bigbrain_0_0_6255.nii,152361
save_incremented,37.97488212585449,59.32747530937195,bigbrain_0_0_6255.nii,152361
load_img,21.981268405914307,21.98351788520813,bigbrain_0_0_6255.nii,152219
increment_data,21.984314680099487,37.9938108921051,bigbrain_0_0_6255.nii,152219
save_incremented,37.99396777153015,38.58677649497986,bigbrain_0_0_6255.nii,152219
load_img,22.11952829360962,22.12112331390381,bigbrain_0_4228_695.nii,152453
increment_data,22.121467113494873,37.99501991271973,bigbrain_0_4228_695.nii,152453
save_incremented,37.995158433914185,40.60426616668701,bigbrain_0_4228_695.nii,152453
load_img,22.409696102142334,22.41150140762329,bigbrain_0_4228_695.nii,152384
increment_data,22.411844968795776,37.99378967285156,bigbrain_0_4228_695.nii,152384
save_incremented,37.99396371841431,41.272571086883545,bigbrain_0_4228_695.nii,152384
load_img,22.425253868103027,22.428379774093628,bigbrain_0_4228_695.nii,152413
increment_data,22.428869009017944,37.99555730819702,bigbrain_0_4228_695.nii,152413
save_incremented,37.99569344520569,40.73615837097168,bigbrain_0_4228_695.nii,152413
load_img,22.502326250076294,22.50537085533142,bigbrain_0_4228_695.nii,152247
increment_data,22.505839347839355,37.99522948265076,bigbrain_0_4228_695.nii,152247
save_incremented,37.99536490440369,40.36194396018982,bigbrain_0_4228_695.nii,152247
load_img,22.568493604660034,22.5705509185791,bigbrain_0_4228_695.nii,152078
increment_data,22.571021795272827,37.9957549571991,bigbrain_0_4228_695.nii,152078
save_incremented,37.99589490890503,41.09938335418701,bigbrain_0_4228_695.nii,152078
load_img,22.478971004486084,22.59497618675232,bigbrain_0_3624_4865.nii,152353
increment_data,22.595644235610962,39.6497688293457,bigbrain_0_3624_4865.nii,152353
save_incremented,39.650020360946655,43.254324436187744,bigbrain_0_3624_4865.nii,152353
load_img,22.547119140625,22.6579327583313,bigbrain_0_1208_695.nii,152405
increment_data,22.65874171257019,39.40127468109131,bigbrain_0_1208_695.nii,152405
save_incremented,39.40145421028137,42.48610210418701,bigbrain_0_1208_695.nii,152405
load_img,22.568182229995728,22.666622161865234,bigbrain_0_1208_4865.nii,152460
increment_data,22.667325735092163,39.64727163314819,bigbrain_0_1208_4865.nii,152460
save_incremented,39.648021936416626,41.686108350753784,bigbrain_0_1208_4865.nii,152460
load_img,22.6729576587677,22.674943447113037,bigbrain_0_4228_695.nii,152255
increment_data,22.675398349761963,37.98659372329712,bigbrain_0_4228_695.nii,152255
save_incremented,37.98676013946533,52.421433210372925,bigbrain_0_4228_695.nii,152255
load_img,22.686538457870483,22.68838381767273,bigbrain_0_1208_695.nii,152126
increment_data,22.68878936767578,39.558279037475586,bigbrain_0_1208_695.nii,152126
save_incremented,39.55845093727112,41.16857600212097,bigbrain_0_1208_695.nii,152126
load_img,22.69464111328125,22.697160959243774,bigbrain_0_3624_4865.nii,152309
increment_data,22.697572946548462,39.64991545677185,bigbrain_0_3624_4865.nii,152309
save_incremented,39.65029191970825,42.22379016876221,bigbrain_0_3624_4865.nii,152309
load_img,22.796759605407715,22.79852843284607,bigbrain_0_1208_4865.nii,152135
increment_data,22.79892659187317,39.64272451400757,bigbrain_0_1208_4865.nii,152135
save_incremented,39.64293575286865,69.40927696228027,bigbrain_0_1208_4865.nii,152135
load_img,22.803996324539185,22.805997371673584,bigbrain_0_4228_695.nii,152106
